score,max_tile,moves
291992,16384,11290
342724,16384,13019
79800,4096,3673
171904,8192,7135
83904,4096,3871
333112,16384,12529
177096,8192,7475
318928,16384,11887
229404,8192,9269
340008,16384,12774
290476,16384,11179
173016,8192,7216
37628,2048,1966
175672,8192,7358
103912,8192,4209
177160,8192,7424
266824,16384,10015
174788,8192,7279
340424,16384,12877
34152,2048,1784
356508,16384,13398
71568,4096,3294
380880,16384,14511
342780,16384,13033
79324,4096,3639
288464,16384,11022
177892,8192,7469
336536,16384,12630
101484,8192,4036
270284,16384,10226
380752,16384,14483
338364,16384,12754
175752,8192,7372
167428,8192,6908
286444,16384,10951
167804,8192,6963
176244,8192,7373
357144,16384,13600
223852,16384,8266
168344,8192,7012
289668,16384,11099
167916,8192,6956
272612,16384,10361
216808,16384,7910
172716,8192,7195
361568,16384,13650
337404,16384,12681
132956,8192,5590
341184,16384,12917
8252,512,570
290432,16384,11184
245800,16384,9331
290120,16384,11149
266680,16384,10073
167344,8192,6938
359596,16384,13594
360084,16384,13669
177100,8192,7457
288136,16384,11026
356528,16384,13560
134044,8192,5655
157216,8192,6547
60092,4096,2778
362164,16384,13642
172612,8192,7184
246100,16384,9300
175524,8192,7332
362000,16384,13615
177440,8192,7473
76660,4096,3511
316140,16384,11767
366936,16384,13989
321908,16384,12028
292840,16384,11190
200580,8192,8295
89492,4096,4212
153488,8192,6355
132536,8192,5541
329292,16384,12413
77072,4096,3523
153820,8192,6326
339172,16384,12861
290352,16384,11190
286456,16384,10953
378420,16384,14493
339984,16384,12880
162564,8192,6639
187388,8192,7874
360532,16384,13535
66320,4096,2931
177132,8192,7417
338628,16384,12769
174960,8192,7308
166688,8192,6915
281712,16384,10792
25760,2048,1331
242420,16384,9128
254828,16384,9411
54220,2048,2716
290324,16384,11161
155412,8192,6401
158332,8192,6573
355692,16384,13335
322932,16384,12123
290524,16384,11185
173288,8192,7233
36416,2048,1910
176540,8192,7399
290452,16384,11176
141764,8192,6044
337832,16384,12717
284804,16384,10867
170848,8192,7060
289764,16384,11111
170616,8192,7027
364724,16384,13800
276948,16384,10453
175328,8192,7319
110304,8192,4469
80968,4096,3777
340912,16384,12891
171544,8192,7122
319264,16384,11911
382948,16384,14615
367160,16384,14024
270936,16384,10303
173380,8192,7243
281592,16384,10734
113296,8192,4718
301740,16384,11418
366840,16384,13939
33992,2048,1773
167532,8192,6929
288528,16384,11043
284824,16384,10821
164332,8192,6842
79892,4096,3683
177140,8192,7420
125112,8192,5214
246216,16384,9314
361320,16384,13832
133944,8192,5645
381912,16384,14650
269616,16384,10183
342704,16384,13006
290116,16384,11163
284056,16384,10781
134496,8192,5657
169704,8192,7070
78480,4096,3588
177552,8192,7479
341072,16384,12895
177352,8192,7472
157284,8192,6508
329900,16384,12326
16796,1024,1000
343664,16384,13055
290528,16384,11195
329372,16384,12342
171464,8192,7106
290224,16384,11132
369880,16384,14070
289928,16384,11106
175476,8192,7336
281532,16384,10707
383196,16384,14645
284000,16384,10788
156876,8192,6496
17912,1024,1070
333564,16384,12553
120520,8192,4946
177320,8192,7465
242060,16384,9058
173024,8192,7196
175572,8192,7347
148556,8192,6098
366708,16384,13912
356224,16384,13339
350060,16384,13274
376184,16384,14282
176956,8192,7418
341260,16384,12926
80024,4096,3702
361868,16384,13665
168172,8192,6989
322672,16384,12071
270480,16384,10249
352436,16384,13422
173532,8192,7242
131316,8192,5496
353964,16384,13254
362984,16384,13706
134112,8192,5650
364852,16384,13788
159032,8192,6669
378048,16384,14399
268392,16384,10117
289388,16384,11082
363652,16384,13772
60424,4096,2813
133004,8192,5603
288744,16384,11065
33468,2048,1723
281544,16384,10706
290552,16384,11196
174828,8192,7303
122868,8192,5039
339388,16384,12825
376712,16384,14338
361076,16384,13836
280832,16384,10671
172564,8192,7172
255548,16384,9684
338676,16384,12772
340880,16384,12872
175140,8192,7308
357532,16384,13493
54860,4096,2480
7816,512,537
337604,16384,12731
81132,4096,3769
157468,8192,6550
327848,16384,12243
342792,16384,13020
386856,16384,14857
287744,16384,10988
332040,16384,12608
162692,8192,6673
277424,16384,10567
338532,16384,12744
173036,8192,7178
375296,16384,14301
155440,8192,6408
288800,16384,11019
322532,16384,12073
168192,8192,6996
287832,16384,10970
175540,8192,7340
380888,16384,14508
289964,16384,11100
37916,2048,1979
340372,16384,12837
133128,8192,5629
172872,8192,7182
176816,8192,7400
177044,8192,7440
339300,16384,12894
104800,8192,4278
375816,16384,14316
365872,16384,13816
177716,8192,7480
373892,16384,14156
381444,16384,14523
319704,16384,11926
80456,4096,3731
342904,16384,13064
17596,1024,1003
328960,16384,12248
323908,16384,12188
176892,8192,7406
153672,8192,6332
176700,8192,7380
243964,16384,9172
164460,8192,6886
353880,16384,13254
281280,16384,10699
257040,16384,9817
341304,16384,12936
177756,8192,7493
289940,16384,11173
176956,8192,7418
245992,16384,9273
269568,16384,10177
172480,8192,7151
130712,8192,5479
382724,16384,14661
175136,8192,7313
173292,8192,7205
272112,16384,10290
236212,16384,8755
285380,16384,10846
340952,16384,12905
167536,8192,6935
289716,16384,11100
177404,8192,7486
60356,4096,2802
378120,16384,14400
175168,8192,7294
116780,8192,4907
380864,16384,14502
332280,16384,12608
342084,16384,12949
153480,8192,6338
80408,4096,3717
358748,16384,13671
328712,16384,12642
368596,16384,14087
301136,16384,11618
271672,16384,10317
281412,16384,10699
366728,16384,13916
173016,8192,7201
78684,4096,3606
271076,16384,10292
365132,16384,13827
287888,16384,11004
177200,8192,7434
280012,16384,10663
338920,16384,12777
380888,16384,14514
270320,16384,10277
261732,16384,9917
136696,8192,5800
36224,2048,1888
80540,4096,3749
155308,8192,6375
177320,8192,7480
173400,8192,7237
164556,8192,6812
377796,16384,14431
288080,16384,11017
112224,8192,4609
38592,2048,2032
120040,8192,4922
178024,8192,7512
177004,8192,7434
377628,16384,14413
238756,16384,8948
357832,16384,13596
157208,8192,6528
125560,8192,5236
132800,8192,5547
290616,16384,11212
226084,16384,8393
174412,8192,7293
212648,8192,8471
367468,16384,13962
148308,8192,6083
290584,16384,11188
225016,16384,8331
168180,8192,6972
162972,8192,6676
287840,16384,10984
286492,16384,10945
364204,16384,13829
290236,16384,11122
382324,16384,14563
150792,8192,6117
175448,8192,7317
277768,16384,10577
168376,8192,7005
356168,16384,13363
333592,16384,12566
172496,8192,7151
308844,16384,11734
176456,8192,7361
319912,16384,11869
308260,16384,11975
168960,8192,7024
331352,16384,12489
176520,8192,7387
147176,8192,5944
75264,4096,3390
44376,2048,2261
177432,8192,7445
339100,16384,12835
165968,8192,6981
288460,16384,11039
177488,8192,7502
337404,16384,12725
342056,16384,13023
304284,16384,11734
71188,4096,3248
163420,8192,6707
362024,16384,13660
290040,16384,11130
172632,8192,7174
164068,8192,6758
164244,8192,6754
174260,8192,7272
286472,16384,10945
177108,8192,7429
271876,16384,10365
79768,4096,3670
168224,8192,6978
152628,8192,6504
290148,16384,11139
292188,16384,11281
166648,8192,6889
156540,8192,6474
336436,16384,12621
177624,8192,7460
342488,16384,12997
367120,16384,13960
124432,8192,5186
312072,16384,11923
167640,8192,6948
340408,16384,12846
162072,8192,6722
76932,4096,3551
84180,4096,3940
132952,8192,5589
383064,16384,14613
155304,8192,6387
80172,4096,3712
85504,4096,4047
174108,8192,7254
342664,16384,13006
286204,16384,10890
174688,8192,7304
338072,16384,12742
300840,16384,11573
79908,4096,3716
337592,16384,12716
288240,16384,11004
57336,4096,2652
354564,16384,13298
150972,8192,6139
279024,16384,10650
171464,8192,7104
236528,16384,8807
80580,4096,3761
342244,16384,12953
168212,8192,6992
284880,16384,10926
160752,8192,6668
337476,16384,12721
361460,16384,13624
179032,8192,7524
290200,16384,11173
381180,16384,14524
290796,16384,11226
270496,16384,10274
289596,16384,11149
176960,8192,7411
178216,8192,7565
177520,8192,7482
172220,8192,7126
305476,16384,11778
285904,16384,10888
291512,16384,11239
286736,16384,11008
366828,16384,13925
113084,8192,4685
270572,16384,10249
175372,8192,7353
334048,16384,12604
320072,16384,11876
284096,16384,10874
366052,16384,13853
269868,16384,10241
173300,8192,7229
362272,16384,13895
290488,16384,11175
174956,8192,7298
380260,16384,14409
321312,16384,12029
281588,16384,10731
163664,8192,6697
362644,16384,13729
358972,16384,13581
161884,8192,6611
366900,16384,13964
121640,8192,4986
138944,8192,5872
285668,16384,10851
362800,16384,13697
286680,16384,10998
317764,16384,11837
157060,8192,6492
290476,16384,11177
86584,4096,4052
340596,16384,12892
290316,16384,11138
343028,16384,13052
177648,8192,7493
263920,16384,10103
319584,16384,11912
244152,16384,9170
381180,16384,14527
338188,16384,12727
52144,4096,2407
133524,8192,5679
79416,4096,3647
317628,16384,11791
244528,16384,9215
167216,8192,6887
137220,8192,5745
287468,16384,11064
290488,16384,11197
269864,16384,10184
67360,4096,3028
165532,8192,6930
298904,16384,11462
357388,16384,13444
176996,8192,7432
287408,16384,10987
176740,8192,7431
284796,16384,10843
289272,16384,11106
174804,8192,7292
377820,16384,14438
172688,8192,7200
249340,16384,9424
171444,8192,7085
279492,16384,10588
287248,16384,10946
367292,16384,13981
289880,16384,11140
362088,16384,13636
322888,16384,12097
177352,8192,7467
35700,2048,1848
366708,16384,13896
287884,16384,10986
303796,16384,11672
58928,4096,2711
148032,8192,6040
360780,16384,13713
128600,8192,5315
166060,8192,6810
365912,16384,13847
382924,16384,14627
340596,16384,12893
109904,8192,4516
176672,8192,7415
257456,16384,9576
248380,16384,9454
266524,16384,10055
342756,16384,13015
322028,16384,12038
175204,8192,7304
340468,16384,12861
121108,8192,4995
336420,16384,12625
286612,16384,10980
156604,8192,6490
279032,16384,10553
112156,8192,4630
338292,16384,12744
333884,16384,12564
151900,8192,6205
374932,16384,14243
78620,4096,3613
228676,16384,8575
332116,16384,12457
287992,16384,11008
173236,8192,7196
365444,16384,13857
112880,8192,4647
155288,8192,6390
364608,16384,13778
156428,8192,6462
142004,8192,6059
173140,8192,7215
167832,8192,6965
338388,16384,12764
342368,16384,12993
176576,8192,7391
326708,16384,12321
37848,2048,1981
291764,16384,11213
353344,16384,13196
157732,8192,6557
171748,8192,7144
173372,8192,7236
322888,16384,12084
175540,8192,7342
176808,8192,7422
176616,8192,7414
256188,16384,9727
171808,8192,7158
163200,8192,6667
288052,16384,11021
168980,8192,7034
343240,16384,13060
288052,16384,11020
168272,8192,6982
176420,8192,7368
37356,2048,1947
290236,16384,11139
245232,16384,9243
147336,8192,6011
362260,16384,13910
167412,8192,6916
322944,16384,12129
355940,16384,13353
281528,16384,10717
81524,4096,3818
378352,16384,14454
37588,2048,1958
323012,16384,12139
381468,16384,14567
382224,16384,14581
252428,16384,9490
78756,4096,3624
286772,16384,10936
361612,16384,13645
343088,16384,13039
270968,16384,10270
288700,16384,11055
329656,16384,12351
290508,16384,11202
342200,16384,12973
337008,16384,12697
36804,2048,1906
281312,16384,10695
172484,8192,7153
246180,16384,9321
77808,4096,3538
288868,16384,11096
31320,2048,1601
162204,8192,6611
235512,16384,8782
351312,16384,13262
384548,16384,14711
65236,4096,3060
177072,8192,7452
334396,16384,12638
175540,8192,7336
337736,16384,12801
269856,16384,10219
177596,8192,7490
177336,8192,7469
56976,4096,2635
113004,8192,4677
167584,8192,6936
51404,4096,2351
152748,8192,6272
74724,4096,3381
290440,16384,11169
340272,16384,12856
334052,16384,12595
80252,4096,3699
365164,16384,13835
175760,8192,7348
37856,2048,1976
342180,16384,12968
290152,16384,11144
28220,2048,1482
290772,16384,11177
287792,16384,10960
361236,16384,13574
329340,16384,12317
173008,8192,7204
157012,8192,6489
358232,16384,13530
177200,8192,7439
341368,16384,12958
197152,8192,8337
384448,16384,14639
131296,8192,5491
19492,1024,1128
128720,8192,5345
173056,8192,7190
60376,4096,2810
174744,8192,7269
152156,8192,6213
280692,16384,10664
162144,8192,6584
134680,8192,5705
155656,8192,6448
342584,16384,12989
289648,16384,11100
175700,8192,7349
284708,16384,10820
316928,16384,11791
246000,16384,9332
132072,8192,5513
276560,16384,10500
171556,8192,7107
176552,8192,7406
290156,16384,11134
245368,16384,9247
130492,8192,5440
364660,16384,13831
387320,16384,14904
340784,16384,12875
281232,16384,10660
157172,8192,6522
119624,8192,4894
255964,16384,9467
193160,8192,8140
164056,8192,6749
367188,16384,13955
323632,16384,12112
130768,8192,5479
177312,8192,7463
308180,16384,11317
158960,8192,6651
176548,8192,7412
171516,8192,7118
177240,8192,7462
177296,8192,7460
307284,16384,11251
281472,16384,10737
300896,16384,11603
384456,16384,14691
286092,16384,10906
103956,8192,4225
168124,8192,6941
270200,16384,10211
177316,8192,7459
290480,16384,11160
172368,8192,7172
342256,16384,12982
288280,16384,11014
50868,4096,2329
277008,16384,10498
284680,16384,10846
288060,16384,11007
290340,16384,11143
47756,4096,2154
362368,16384,13697
131280,8192,5480
168204,8192,6983
177528,8192,7467
45140,2048,2331
287812,16384,10961
283924,16384,10803
270256,16384,10214
175100,8192,7322
342112,16384,12950
177328,8192,7466
167476,8192,6925
35852,2048,1840
133236,8192,5644
166208,8192,6990
80600,4096,3721
83428,4096,3818
281208,16384,10637
155000,8192,6412
166280,8192,6818
340980,16384,12905
281800,16384,10866
292304,16384,11309
148188,8192,6042
78956,4096,3631
177204,8192,7441
341724,16384,12940
374292,16384,14213
132008,8192,5508
175564,8192,7351
35844,2048,1833
362320,16384,13685
283876,16384,10756
165300,8192,6767
382500,16384,14602
252900,16384,9545
71436,4096,3262
53220,4096,2437
28816,2048,1504
80072,4096,3687
74012,4096,3332
266112,16384,10000
175624,8192,7330
337448,16384,12728
173000,8192,7182
164676,8192,6795
269260,16384,10143
128092,8192,5298
313744,16384,11669
83696,4096,3832
254864,16384,9631
371656,16384,14049
172428,8192,7166
290508,16384,11186
288088,16384,11015
331484,16384,12414
173244,8192,7198
362752,16384,13738
131196,8192,5466
222020,16384,8168
361608,16384,13623
290220,16384,11130
74916,4096,3479
26816,2048,1367
119420,8192,4956
227992,16384,8470
288980,16384,11045
337596,16384,12750
287696,16384,10980
70668,4096,3214
326296,16384,12242
268476,16384,10094
315836,16384,11757
129956,8192,5436
80460,4096,3731
289728,16384,11103
177192,8192,7433
342600,16384,12994
290624,16384,11214
37900,2048,1986
342604,16384,12946
367080,16384,13976
89404,4096,4191
261248,16384,9761
128684,8192,5303
366168,16384,13863
366512,16384,13936
56724,4096,2608
177324,8192,7466
60288,4096,2779
174748,8192,7315
89596,4096,4218
288540,16384,11058
177108,8192,7400
286160,16384,10915
166252,8192,6859
285676,16384,10858
68128,4096,3107
177180,8192,7451
171620,8192,7108
76784,4096,3520
37996,2048,1978
281140,16384,10685
176936,8192,7413
386608,16384,14842
72880,4096,3345
292136,16384,11293
380848,16384,14508
342752,16384,13028
331488,16384,12391
151364,8192,6200
127508,8192,5279
177284,8192,7451
269900,16384,10175
380328,16384,14442
120696,8192,4944
340728,16384,12892
132264,8192,5546
376460,16384,14308
338876,16384,12783
172868,8192,7169
362256,16384,13684
175656,8192,7365
288944,16384,11095
357476,16384,13657
381136,16384,14558
382284,16384,14593
337048,16384,12647
261392,16384,9785
173356,8192,7226
289540,16384,11115
270748,16384,10293
360632,16384,13564
341088,16384,12945
172696,8192,7185
164516,8192,6772
231228,16384,8512
338368,16384,12763
365500,16384,13881
167904,8192,6978
342756,16384,13016
246216,16384,9328
170672,8192,7021
52036,4096,2384
322760,16384,12094
32468,2048,1668
225632,16384,8324
343068,16384,13057
245916,16384,9254
175780,8192,7356
354364,16384,13305
362108,16384,13663
354316,16384,13311
342984,16384,13029
146528,8192,5961
235688,16384,8753
266180,16384,10008
166780,8192,6905
279012,16384,10532
176348,8192,7372
336232,16384,12586
148348,8192,6063
172640,8192,7175
286296,16384,10950
374336,16384,14214
322624,16384,12096
80428,4096,3722
176400,8192,7375
341900,16384,12952
71376,4096,3274
367760,16384,13967
176180,8192,7357
268604,16384,10118
33200,2048,1704
378264,16384,14437
331964,16384,12430
80356,4096,3724
146312,8192,5918
342920,16384,13020
133024,8192,5624
343116,16384,13073
373164,16384,14059
80356,4096,3722
222928,16384,8227
341060,16384,12930
38020,2048,2000
338372,16384,12767
177116,8192,7414
290372,16384,11151
176188,8192,7361
384960,16384,14757
123120,8192,5051
340504,16384,12860
174932,8192,7300
163760,8192,6743
335192,16384,12625
168088,8192,6976
33324,2048,1724
18352,1024,1068
289908,16384,11148
163216,8192,6835
156808,8192,6494
155160,8192,6385
131036,8192,5480
73184,4096,3389
321360,16384,12031
177060,8192,7449
245704,16384,9309
175404,8192,7365
241368,16384,9002
88660,4096,4117
338720,16384,12743
382084,16384,14561
166324,8192,6873
304828,16384,11775
288184,16384,11032
153296,8192,6308
175496,8192,7377
341160,16384,12923
291016,16384,11232
363180,16384,13749
246196,16384,9320
164268,8192,6767
385180,16384,14756
339028,16384,12773
171912,8192,7136
170900,8192,7057
175360,8192,7315
224444,16384,8293
285628,16384,10911
363272,16384,13744
80488,4096,3733
256892,16384,9870
145876,8192,5928
340644,16384,12917
155420,8192,6406
168432,8192,6992
176280,8192,7329
177460,8192,7478
171344,8192,7150
175248,8192,7312
337980,16384,12736
174788,8192,7281
142260,8192,6075
155448,8192,6415
167880,8192,6946
164212,8192,6733
177052,8192,7415
180740,8192,7680
276788,16384,10424
290684,16384,11199
37624,2048,1955
278652,16384,10502
285580,16384,10946
324328,16384,12208
176772,8192,7439
367176,16384,13965
372432,16384,14259
354020,16384,13253
367152,16384,13979
80704,4096,3755
124044,8192,5133
287944,16384,10993
141192,8192,5997
167644,8192,7026
312244,16384,11546
161148,8192,6672
168116,8192,6989
156280,8192,6430
32968,2048,1682
132948,8192,5588
79892,4096,3699
290136,16384,11154
222152,16384,8161
383372,16384,14701
80636,4096,3753
381688,16384,14541
376184,16384,14294
288796,16384,11067
88464,4096,4106
176796,8192,7399
298640,16384,11409
176768,8192,7380
174744,8192,7318
171236,8192,7092
288852,16384,11076
176468,8192,7395
146376,8192,5938
366564,16384,13940
270192,16384,10240
32956,2048,1686
290316,16384,11155
157144,8192,6513
338948,16384,12797
155100,8192,6371
341204,16384,12952
341292,16384,12971
247132,16384,9366
174892,8192,7291
286324,16384,10956
310108,16384,11796
168256,8192,6976
37544,2048,1943
373384,16384,14158
168896,8192,7022
384504,16384,14718
380760,16384,14502
173284,8192,7223
255088,16384,9765
286796,16384,11022
377776,16384,14381
316652,16384,11746
280948,16384,10680
286560,16384,10967
78380,4096,3576
341032,16384,12913
79452,4096,3667
377992,16384,14371
270540,16384,10273
281624,16384,10747
228616,16384,8577
337184,16384,12671
375988,16384,14299
281468,16384,10719
340324,16384,12833
342812,16384,13002
168580,8192,7019
71268,4096,3276
271396,16384,10313
167968,8192,7047
177868,8192,7477
175508,8192,7349
167884,8192,6949
353832,16384,13233
130028,8192,5450
366972,16384,13923
357244,16384,13411
129224,8192,5378
378092,16384,14399
87724,4096,3995
290276,16384,11154
226644,16384,8432
81120,4096,3798
261608,16384,9798
176580,8192,7408
361628,16384,13658
178232,8192,7564
79496,4096,3645
176576,8192,7407
172896,8192,7176
242188,16384,9075
337788,16384,12729
283784,16384,10849
156864,8192,6492
341512,16384,12944
171264,8192,7098
342572,16384,12986
155412,8192,6409
16796,1024,998
36412,2048,1887
367988,16384,13979
281008,16384,10794
174648,8192,7245
384768,16384,14736
334184,16384,12627
78736,4096,3632
246084,16384,9307
269576,16384,10178
357040,16384,13416
385376,16384,14804
297712,16384,11434
245380,16384,9244
175456,8192,7346
281544,16384,10721
322836,16384,12099
155532,8192,6430
289992,16384,11164
358796,16384,13746
172744,8192,7196
129284,8192,5381
285636,16384,10881
173208,8192,7200
364628,16384,13788
294916,16384,11371
173172,8192,7220
164064,8192,6756
380832,16384,14495
299136,16384,11232
277404,16384,10472
128168,8192,5298
289796,16384,11135
131596,8192,5522
341040,16384,12887
246188,16384,9322
342988,16384,13040
236008,16384,8894
366744,16384,13932
288848,16384,11087
275076,16384,10334
342804,16384,13014
89612,4096,4209
284060,16384,10787
155604,8192,6416
80544,4096,3735
378424,16384,14476
164928,8192,6800
280652,16384,10639
26480,2048,1363
123340,8192,5090
285444,16384,10965
171560,8192,7093
80448,4096,3728
175792,8192,7387
362196,16384,13667
133016,8192,5606
286588,16384,10995
175404,8192,7329
177848,8192,7473
171332,8192,7095
265264,16384,9933
358408,16384,13547
362568,16384,13651
328444,16384,12413
143840,8192,5812
164356,8192,6780
115256,8192,4829
168288,8192,6995
341280,16384,12935
157552,8192,6554
89532,4096,4201
171596,8192,7118
367116,16384,13967
383184,16384,14675
37292,2048,1951
364936,16384,13890
176520,8192,7424
166492,8192,6867
329380,16384,12286
149820,8192,6153
281184,16384,10690
172680,8192,7202
80032,4096,3714
168268,8192,7010
172320,8192,7140
278744,16384,10483
171152,8192,7126
177320,8192,7464
258376,16384,9648
175636,8192,7358
175412,8192,7308
175200,8192,7311
289724,16384,11101
176712,8192,7420
57360,4096,2658
271428,16384,10323
27864,2048,1438
337940,16384,12706
172380,8192,7171
151420,8192,6171
177320,8192,7465
320404,16384,11984
175348,8192,7339
125612,8192,5232
337368,16384,12704
172644,8192,7175
111472,8192,4583
254708,16384,9710
290244,16384,11125
158096,8192,6595
286408,16384,10913
313884,16384,11638
174840,8192,7293
290280,16384,11145
367040,16384,13935
273872,16384,10409
177216,8192,7438
177072,8192,7398
178000,8192,7507
130668,8192,5429
153308,8192,6298
175444,8192,7347
303760,16384,11663
287696,16384,10963
244452,16384,9193
80448,4096,3729
281348,16384,10688
365952,16384,13840
180344,8192,7628
290492,16384,11183
361440,16384,13620
285068,16384,10899
176712,8192,7424
170900,8192,7068
176588,8192,7392
176944,8192,7420
122288,8192,5031
185884,8192,7746
342956,16384,13044
168084,8192,6966
290248,16384,11120
89112,4096,4162
171832,8192,7143
290668,16384,11195
336844,16384,12671
175368,8192,7324
367052,16384,13955
248044,16384,9418
288416,16384,11051
263516,16384,9891
377940,16384,14388
72524,4096,3356
290600,16384,11204
362772,16384,13732
27260,2048,1422
246380,16384,9322
152452,8192,6257
244328,16384,9194
80448,4096,3727
288132,16384,11021
342804,16384,13044
368060,16384,14014
69708,4096,3134
166288,8192,6832
270692,16384,10284
245404,16384,9234
133292,8192,5637
235904,16384,8799
177372,8192,7477
362268,16384,13671
171580,8192,7114
297456,16384,11387
156484,8192,6471
171188,8192,7080
182408,8192,7571
290192,16384,11156
174664,8192,7266
168288,8192,6998
166988,8192,6910
176504,8192,7389
381752,16384,14590
132952,8192,5585
52388,4096,2435
290596,16384,11208
147676,8192,6046
358892,16384,13577
141580,8192,6002
150664,8192,6241
165124,8192,6910
357864,16384,13465
339304,16384,12884
361348,16384,13617
160428,8192,6631
281544,16384,10732
17764,1024,1049
156700,8192,6455
152416,8192,6213
80548,4096,3736
153404,8192,6302
168352,8192,6999
366828,16384,13930
244148,16384,9212
322616,16384,12067
162668,8192,6662
289404,16384,11087
123352,8192,5063
157428,8192,6567
376488,16384,14297
175432,8192,7314
175456,8192,7347
176504,8192,7388
132964,8192,5592
321728,16384,12001
121700,8192,4944
153428,8192,6318
166468,8192,6877
149176,8192,6110
321188,16384,11993
333156,16384,12613
318280,16384,11857
35848,2048,1838
261628,16384,9801
78024,4096,3601
341176,16384,12941
305640,16384,11834
176968,8192,7409
375696,16384,14236
355740,16384,13335
340744,16384,12928
281124,16384,10655
384480,16384,14680
157256,8192,6544
333324,16384,12455
171984,8192,7166
34192,2048,1779
176624,8192,7419
176696,8192,7420
328416,16384,12276
178672,8192,7528
177260,8192,7439
129076,8192,5373
157024,8192,6499
366464,16384,13924
376516,16384,14317
119828,8192,4882
362352,16384,13648
177100,8192,7442
176992,8192,7431
110948,8192,4523
340568,16384,12859
175588,8192,7335
168500,8192,7036
146736,8192,6020
289028,16384,11040
179012,8192,7506
177392,8192,7477
176096,8192,7307
174892,8192,7273
161184,8192,6774
157264,8192,6543
243724,16384,9152
152896,8192,6267
381524,16384,14546
78600,4096,3664
374208,16384,14175
171784,8192,7149
114084,8192,4704
153296,8192,6324
80648,4096,3765
171560,8192,7121
76728,4096,3537
357116,16384,13420
127368,8192,5261
167044,8192,6885
36984,2048,1944
290296,16384,11150
37836,2048,1970
175620,8192,7360
80372,4096,3735
364724,16384,13854
175288,8192,7313
322720,16384,12088
177320,8192,7464
322252,16384,12067
378044,16384,14425
376900,16384,14368
287652,16384,11035
365816,16384,13901
133228,8192,5593
177128,8192,7421
342676,16384,13012
145316,8192,5933
128360,8192,5318
269724,16384,10215
123872,8192,5113
155532,8192,6446
246136,16384,9292
74812,4096,3399
243508,16384,9147
290184,16384,11154
319412,16384,11943
328688,16384,12406
173156,8192,7192
7896,512,545
360688,16384,13560
172336,8192,7243
168208,8192,6962
324180,16384,12112
176648,8192,7420
271124,16384,10308
286836,16384,11015
39452,2048,2054
358484,16384,13695
332164,16384,12433
176084,8192,7327
388036,16384,14945
283100,16384,10806
229864,16384,8570
174572,8192,7259
242264,16384,9138
332316,16384,12462
28720,2048,1511
304760,16384,11763
177084,8192,7424
250768,16384,9555
103668,8192,4153
239480,16384,8989
371052,16384,14186
177256,8192,7449
341364,16384,12978
269520,16384,10147
80308,4096,3725
236988,8192,9589
76344,4096,3487
100232,8192,3998
156292,8192,6438
243876,16384,9204
362516,16384,13701
167396,8192,6937
288680,16384,11077
132600,8192,5567
150988,8192,6142
357896,16384,13454
325916,16384,12274
52160,4096,2394
343404,16384,13065
362436,16384,13649
86232,4096,4073
291004,16384,11181
97556,8192,3823
373024,16384,14167
382168,16384,14545
167900,8192,6951
350700,16384,13269
132888,8192,5572
262952,16384,9897
74496,4096,3359
9964,512,692
290184,16384,11162
331988,16384,12552
66808,4096,2988
226396,16384,8412
85460,4096,3955
381628,16384,14563
343432,16384,13073
284620,16384,10807
333764,16384,12560
157136,8192,6511
152532,8192,6252
327048,16384,12368
185492,8192,7707
286156,16384,10872
130576,8192,5409
156668,8192,6478
381560,16384,14568
290508,16384,11217
281592,16384,10751
172484,8192,7166
172696,8192,7201
367216,16384,13967
82100,4096,3859
340952,16384,12885
366364,16384,13909
363156,16384,13764
28120,2048,1468
175096,8192,7273
326264,16384,12301
111296,8192,4591
172908,8192,7178
193244,8192,8101
170080,8192,7122
157344,8192,6519
286268,16384,10955
361720,16384,13693
132536,8192,5567
291132,16384,11217
157752,8192,6541
292780,16384,11306
327660,16384,12168
165820,8192,6943
172864,8192,7172
176344,8192,7349
166592,8192,6891
176948,8192,7432
97372,8192,3785
168236,8192,6987
288484,16384,11028
175516,8192,7329
377900,16384,14395
359844,16384,13613
36108,2048,1859
177680,8192,7489
381320,16384,14540
167368,8192,6898
288392,16384,11031
135788,8192,5740
109516,8192,4448
368540,16384,14035
340948,16384,12895
340852,16384,12829
266012,16384,9976
157040,8192,6495
174996,8192,7307
74676,4096,3369
290440,16384,11185
353932,16384,13218
19700,1024,1145
251248,8192,10051
174060,8192,7270
133220,8192,5634
28652,2048,1511
173320,8192,7230
163844,8192,6717
172176,8192,7151
104440,8192,4260
372812,16384,14077
20140,1024,1190
367200,16384,13979
156076,8192,6419
361436,16384,13636
242220,16384,9098
286160,16384,10894
290076,16384,11132
80284,4096,3713
358132,16384,13483
174860,8192,7287
290384,16384,11155
228384,16384,8503
286292,16384,10916
153180,8192,6290
358084,16384,13493
176852,8192,7407
374308,16384,14233
275384,16384,10475
279172,16384,10592
353956,16384,13274
80280,4096,3717
366548,16384,13928
85984,4096,3986
288656,16384,11060
337280,16384,12703
289636,16384,11108
177320,8192,7469
166516,8192,6893
125660,8192,5239
288784,16384,11091
367056,16384,13987
245408,16384,9240
161136,8192,6769
175764,8192,7360
42240,2048,2044
186084,8192,7541
168160,8192,6967
80464,4096,3727
338760,16384,12764
173856,8192,7233
280484,16384,10607
191264,8192,7988
176392,8192,7393
108860,8192,4428
148264,8192,6074
145860,8192,6196
173052,8192,7166
