episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
254000,4444.2,251149.2,488668,559061,99.7000,98.9000,97.3000,90.9000,62.3000,0.0500,204642.65,414.14
256000,4478.4,250400.2,561660,559129,99.7500,99.3000,97.6000,91.3000,61.7500,0.1500,205053.21,412.89
258000,4513.4,253200.1,531648,559121,99.7000,99.3500,96.6500,90.1500,64.0000,0.0500,204174.55,413.50
260000,4547.6,253195.3,486840,559221,99.7000,99.2500,97.8000,91.3000,63.5500,0.0500,204550.31,415.19
262000,4581.2,250361.0,483060,559359,99.8000,99.4500,96.9500,90.9000,62.6500,0.0500,204880.25,413.74
264000,4615.9,254095.4,520208,559403,99.7500,99.1500,97.2500,90.4500,64.0000,0.0500,204502.91,412.61
266000,4650.7,250499.8,527204,559393,99.6500,98.7000,96.7500,89.9000,62.2500,0.2000,204718.80,411.84
268000,4685.7,253546.8,532336,559399,99.8500,99.1000,97.0000,91.2500,64.3000,0.0500,204833.70,411.94
270000,4720.1,251764.6,398596,559444,99.9000,99.2500,97.0500,90.2000,63.5000,0.0000,204833.12,410.01
272000,4754.9,250932.3,560284,559432,99.7000,99.1000,96.9500,90.7500,63.0000,0.0500,204843.13,414.66
274000,4789.0,250466.4,511944,559496,99.8000,99.3000,97.5500,90.7500,62.2000,0.0500,205003.42,413.79
276000,4823.3,252371.7,513108,559562,99.9000,99.4500,97.1500,90.4000,64.0500,0.0500,204874.06,412.22
278000,4857.2,252439.4,387812,559674,99.7500,98.8000,97.0000,91.0500,63.7000,0.0000,204976.98,415.39
280000,4891.0,250554.7,489684,559773,99.7500,99.0000,96.9500,90.2000,63.3000,0.0500,205016.95,414.63
282000,4925.1,254395.7,404628,559892,99.8500,99.2500,97.2000,91.2000,63.5500,0.0000,204443.79,413.93
284000,4960.2,255088.1,387364,559913,100.0000,99.1000,97.5000,92.2500,63.9000,0.0000,204856.38,409.83
286000,4995.8,251534.6,509060,559815,99.8000,99.1000,96.9000,90.5500,63.5000,0.0500,204993.58,414.49
288000,5031.7,256103.6,531236,559758,99.9000,99.3000,97.3000,91.3500,65.0000,0.0500,204672.06,411.90
290000,5066.2,251800.3,530688,559789,99.7500,98.8000,96.8500,91.6500,62.8000,0.0500,205231.45,410.13
292000,5101.1,252884.4,387160,559788,99.8000,98.7500,97.1000,91.2000,64.3000,0.0000,205002.45,412.24
294000,5135.4,248591.0,463344,559798,99.7000,99.1000,96.6500,89.9000,61.4500,0.0000,205057.42,414.52
296000,5170.2,254588.6,387352,559836,99.8500,99.4500,97.4500,91.9000,64.5500,0.0000,205265.04,408.11
298000,5204.9,253528.9,492308,559865,99.9000,99.0500,96.8500,90.6500,64.5000,0.0500,204838.74,412.44
300000,5239.1,253969.2,527660,559961,99.7500,99.0000,96.4000,90.3000,64.6500,0.1000,204927.73,410.02
302000,5273.1,250012.3,503824,560023,99.5000,98.9000,96.3500,89.8500,62.6500,0.1000,205143.64,412.24
304000,5308.2,253442.3,523456,560007,99.8000,99.0500,96.7500,91.0500,64.3000,0.0500,204933.87,409.75
306000,5344.0,255567.1,386952,559952,99.9500,98.9500,97.1000,91.9000,64.8500,0.0000,204707.49,414.09
308000,5378.7,253641.6,408800,559987,99.6500,98.9500,96.6000,90.2000,63.4000,0.0000,204560.95,411.11
310000,5413.2,252449.2,571780,560030,99.7500,99.2500,96.6500,90.0500,63.4500,0.1000,204974.28,414.01
312000,5447.9,255695.5,534032,560086,99.7500,99.1500,97.1500,91.6000,64.1500,0.1500,204814.82,412.19
314000,5482.0,249200.4,392620,560121,99.8500,99.3500,96.6000,90.4000,61.8000,0.0000,205128.43,417.89
316000,5516.7,252820.4,409776,560150,99.9500,99.0500,96.6000,90.9500,63.9000,0.0000,205337.77,408.30
318000,5552.1,251872.7,386264,560081,99.9000,99.0000,97.0000,91.2000,63.0000,0.0000,205495.30,414.34
320000,5586.7,253918.4,469744,560126,99.8500,99.3000,97.5000,91.4000,64.7500,0.0500,205050.17,414.79
