episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
170000,6995.3,268722.1,517252,246074,99.9000,99.4500,97.9000,93.2000,69.1500,0.0500,210363.40,392.85
172000,7082.0,265942.9,619036,245957,99.7500,99.2500,97.7500,93.2000,67.6000,0.0500,210649.56,395.81
174000,7167.1,263018.3,387036,245868,99.8000,99.2500,97.3500,92.1000,67.3500,0.0000,210915.53,395.81
176000,7253.5,266777.5,560048,245778,99.8500,99.3500,97.7500,92.8000,67.8000,0.1000,210383.29,398.77
178000,7336.9,267141.2,453752,245792,99.7000,99.3500,97.8000,92.9000,67.8500,0.0500,210349.22,398.75
180000,7422.3,265334.5,511636,245719,99.8000,99.2500,97.9000,93.3000,68.0000,0.0500,210819.39,395.78
182000,7508.0,266044.2,405676,245648,99.8000,99.3500,97.6000,92.9000,68.0500,0.0000,210708.98,395.40
184000,7590.7,265039.6,387064,245664,99.8000,99.1500,97.0000,92.6500,67.3500,0.0000,210735.59,396.69
186000,7673.3,265523.9,564504,245690,99.9000,99.4500,98.0000,93.2000,66.6500,0.1500,210843.33,395.76
188000,7758.1,267579.1,471164,245662,99.7000,99.0000,97.4000,92.2000,69.1000,0.0500,210650.49,395.58
190000,7842.7,263497.9,484048,245604,99.8000,99.3000,97.4000,91.5500,67.0000,0.0500,211114.64,393.47
192000,7924.4,263910.6,386808,245642,99.8000,99.3500,97.2500,92.4000,66.4000,0.0000,210961.26,396.90
194000,8006.6,264525.2,467800,245672,99.9000,99.1000,97.0500,92.1000,67.2500,0.0500,210748.32,398.60
196000,8089.3,265669.1,389152,245692,99.9000,99.1000,97.3000,93.4500,67.5000,0.0000,210892.42,397.55
198000,8174.2,264949.8,523356,245640,99.8000,98.8500,96.3000,91.5500,68.0500,0.1000,210878.35,396.59
200000,8257.0,265623.0,600968,245655,99.8000,98.9000,97.3500,92.1500,67.9500,0.2500,210772.40,395.83
202000,8343.0,266291.8,513156,245584,99.8500,99.2500,97.1000,91.8500,67.9000,0.1000,210842.08,395.64
204000,8427.1,265107.1,504736,245561,99.8000,99.5000,98.1500,92.7500,67.2000,0.0500,210968.89,398.06
206000,8510.8,268045.1,533544,245574,99.7000,99.4500,98.2500,93.4000,68.5500,0.1000,210706.06,396.90
208000,8596.7,266594.5,387976,245510,99.8000,99.1000,97.2000,91.8000,68.6000,0.0000,210780.30,395.93
210000,8679.1,269370.7,528452,245570,99.8500,99.4000,97.8000,93.6500,68.9500,0.0500,210548.18,397.98
212000,8760.4,264351.6,387200,245619,99.6000,99.1000,98.0500,92.8000,66.8500,0.0000,211074.28,397.75
214000,8845.6,264717.5,526176,245564,99.8500,99.1500,96.4500,91.5500,66.9000,0.1000,210930.06,395.00
216000,8931.3,264197.8,551732,245490,99.7500,99.3000,97.6500,92.4000,67.2500,0.1000,211525.88,393.89
218000,9017.3,264217.8,386960,245410,99.9000,99.3500,97.4000,92.9500,66.9000,0.0000,211558.71,394.65
220000,9104.1,264736.7,528468,245312,99.8000,99.3500,97.3000,92.8000,67.0000,0.0500,211453.65,394.84
222000,9191.1,263832.3,545052,245206,99.7500,99.0500,97.1500,91.7000,66.8500,0.1500,211521.51,394.05
224000,9277.4,264161.9,522324,245121,99.8500,99.3000,97.8500,92.8500,66.5500,0.0500,211364.91,397.58
226000,9363.0,264559.2,527200,245060,99.7500,99.1500,97.7000,92.3500,67.3500,0.0500,211326.11,398.01
228000,9450.2,265335.9,483744,244966,99.8000,99.1500,97.5000,92.6000,67.2500,0.0500,211426.92,394.52
230000,9537.2,265019.7,387424,244872,99.5000,98.6500,97.1000,92.5500,68.4500,0.0000,211364.59,395.79
232000,9624.8,269446.2,565912,244801,99.7000,99.4000,97.7000,93.3500,69.6500,0.1500,211344.53,395.89
234000,9711.3,265409.5,530104,244726,99.7500,99.3500,97.4500,93.2500,67.6500,0.1500,211668.53,398.78
236000,9796.3,265442.8,456056,244692,99.8000,99.5000,97.3500,92.7000,68.3000,0.0000,211261.23,397.99
238000,9882.9,272767.7,387176,244671,99.6000,99.1000,97.1500,93.3500,70.9500,0.0000,210616.99,394.88
240000,9967.4,268852.0,387384,244676,99.6500,99.1500,97.8000,93.8000,68.7000,0.0000,211053.69,400.17
242000,10052.7,265444.0,410432,244638,99.6000,99.0000,97.2500,92.1500,67.7500,0.0000,211334.41,396.98
244000,10138.0,269621.3,404372,244625,99.8000,99.4500,97.4500,93.2500,69.8000,0.0000,211283.50,394.84
246000,10222.5,271481.3,532544,244649,99.8000,99.2500,97.4500,92.2500,70.0000,0.0500,210502.75,400.53
248000,10304.9,262240.6,530596,244655,99.8500,99.3000,97.2000,92.1000,66.4500,0.1000,212162.14,394.82
250000,10387.3,266223.5,415160,244690,99.8000,99.1500,96.8500,92.2000,68.7000,0.0000,211692.50,392.91
252000,10469.0,263554.2,577080,244724,99.9000,99.1000,96.9500,91.0000,66.8500,0.0500,211586.19,394.80
254000,10553.1,267105.4,557184,244725,99.7500,99.1500,97.5500,92.7500,68.2000,0.2000,211845.48,394.38
256000,10636.0,266744.5,532416,244748,99.8500,99.1500,97.7500,92.5000,68.4500,0.1000,211777.26,396.05
258000,10718.8,265657.5,387164,244772,99.7000,99.3500,98.1000,93.3000,66.7500,0.0000,211757.07,396.98
260000,10800.6,265997.4,507852,244818,99.6000,99.3000,97.4500,91.8000,68.3000,0.0500,211742.61,394.74
262000,10882.5,263767.4,523748,244847,99.7000,99.3500,97.3000,92.1000,66.7500,0.0500,211938.86,395.13
264000,10966.8,267747.5,387300,244847,99.8000,99.3000,97.5500,92.6000,69.1000,0.0000,211594.36,397.94
266000,11049.9,267963.0,387064,244875,99.5500,99.0500,97.3500,93.0500,68.7000,0.0000,211735.83,393.90
268000,11132.7,264530.4,392124,244885,99.8000,99.1000,97.0000,91.3000,67.5500,0.0000,211791.41,394.58
270000,11216.7,268597.8,523444,244898,99.9000,99.7000,97.8000,93.0500,69.3000,0.1000,211891.60,393.23
272000,11299.2,268548.6,513708,244939,99.8500,99.5000,97.4500,92.3000,69.3500,0.1000,211688.77,396.76
274000,11383.5,268011.3,405136,244939,99.8500,99.3500,97.3500,92.2500,69.7500,0.0000,212082.03,393.66
276000,11466.5,265745.6,522700,244954,99.8000,99.1500,97.8500,92.6500,68.5500,0.0500,212178.74,394.50
278000,11549.6,266806.9,575524,244973,99.8000,99.4500,97.7500,93.9000,67.5000,0.1000,212354.55,395.04
280000,11633.0,264781.6,387252,244974,99.7000,99.3000,97.7500,92.7500,67.0000,0.0000,212235.93,396.34
282000,11716.8,267226.3,546500,244980,99.8000,99.3500,97.4500,92.7000,68.0000,0.0500,211815.55,398.95
284000,11798.4,265937.5,517720,245024,99.8000,99.0500,97.5000,92.9500,67.8500,0.0500,212183.05,396.60
286000,11881.7,266117.7,586332,245033,99.8500,99.4500,97.4500,92.0500,67.7000,0.1000,211944.55,399.14
288000,11965.5,265681.4,562048,245031,99.8000,99.4000,97.7000,92.0500,67.7500,0.1500,212364.78,393.65
290000,12049.2,267482.2,533044,245039,99.7000,99.1500,97.4500,93.2500,69.0000,0.0500,212167.14,394.54
292000,12132.1,265597.2,576028,245052,99.6500,99.2000,97.2000,92.7500,67.8500,0.1000,212248.73,398.48
294000,12215.0,264302.6,529592,245058,99.8000,98.9500,96.9500,91.9500,67.3500,0.1000,212372.93,397.19
296000,12296.5,264528.3,529132,245094,99.8000,99.2000,97.3500,91.7000,67.1000,0.1000,212069.45,399.74
298000,12379.8,268318.0,387416,245115,99.9000,99.2500,97.8000,92.9500,68.8500,0.0000,212269.64,395.27
300000,12463.3,265065.3,386520,245114,100.0000,99.1500,97.5500,92.8000,67.4000,0.0000,212750.17,390.68
302000,12546.0,268924.5,489664,245148,99.8500,99.4000,97.6500,93.3000,69.6500,0.0500,212429.13,393.49
304000,12627.9,265536.5,492828,245180,99.5000,99.2000,97.6500,93.0000,67.8000,0.1500,212302.62,397.75
306000,12709.9,266122.0,387364,245213,99.8500,99.2000,97.3500,92.4000,68.1500,0.0000,212510.39,395.03
308000,12791.7,267447.6,506612,245255,99.7500,99.2500,97.2500,92.1000,68.8500,0.0500,212180.48,396.61
310000,12874.8,267803.5,402168,245275,99.7000,98.9000,97.2500,92.7500,69.0500,0.0000,212472.76,394.22
312000,12957.8,268967.5,387048,245303,99.8500,99.1000,97.5500,93.3500,69.3500,0.0000,212531.70,391.34
314000,13040.8,266973.3,565460,245317,99.9000,99.4000,97.6000,92.6500,68.8500,0.2000,212473.19,397.98
316000,13124.9,269376.0,553248,245327,99.9500,99.6000,97.9500,93.2000,70.1500,0.1000,212629.13,395.05
318000,13207.2,267444.4,531592,245357,99.8500,99.3000,97.6500,92.4500,69.2000,0.1000,212477.03,395.02
320000,13290.1,267486.1,485296,245378,99.9500,99.5000,97.8000,92.5500,68.6500,0.0500,212653.49,395.66
322000,13371.8,263614.8,583536,245401,99.6500,99.3500,97.7000,92.5500,66.8000,0.1500,212762.00,400.13
324000,13454.0,264000.4,513516,245415,99.8000,99.2000,97.6000,92.5000,67.0500,0.1500,212943.06,393.27
326000,13536.3,266279.0,387116,245439,99.8500,99.1500,97.4500,93.5500,68.8500,0.0000,213109.80,394.54
328000,13618.3,264518.0,387284,245459,99.8500,99.3500,97.9000,92.4000,67.3000,0.0000,212952.86,397.49
330000,13700.7,269687.0,533092,245499,99.7500,99.3500,98.0500,93.2500,69.3000,0.2000,212589.03,396.73
332000,13783.9,270684.9,496804,245529,99.8000,99.4000,98.1500,93.4000,70.5500,0.0500,212627.95,395.36
334000,13867.6,268433.7,566124,245539,99.9000,99.5000,97.9000,93.7500,69.1500,0.0500,213199.90,393.75
336000,13951.0,267883.8,388260,245550,99.7500,99.3000,97.5000,92.2000,69.3000,0.0000,212559.09,397.28
338000,14033.0,265210.4,497424,245574,99.7500,99.0000,97.0500,92.0000,67.5000,0.1000,212925.24,396.90
340000,14115.5,269035.5,388016,245606,99.8000,99.3000,97.8500,93.0500,68.8000,0.0000,212422.33,396.17
342000,14197.1,265123.0,530828,245635,99.8000,99.3000,97.7500,91.9500,67.8000,0.0500,213163.96,396.69
344000,14280.0,268905.0,386968,245660,99.9000,99.3500,97.6000,93.0500,69.4000,0.0000,212563.10,398.28
346000,14362.5,265947.0,490620,245676,99.6500,99.1500,97.0500,92.8500,68.0000,0.1000,213204.90,395.54
