episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
476000,4879.9,245796.6,463876,926211,99.7000,98.8000,96.2500,89.5000,58.8500,0.0500,191302.86,407.42
478000,4900.5,242220.1,386864,926180,99.8500,99.3000,96.5500,88.4000,57.5000,0.0000,191777.68,408.24
480000,4921.1,247134.2,525320,926187,99.8000,99.0500,96.6000,89.2000,59.5000,0.1000,191434.20,407.77
482000,4940.8,241428.6,532208,926294,99.7000,98.7500,95.6500,88.7500,57.6500,0.0500,191975.75,406.43
484000,4961.0,244400.8,519584,926364,99.9000,98.8500,96.0000,89.4000,58.6500,0.1000,191687.13,408.40
486000,4981.4,245117.0,410556,926393,99.8000,98.6500,96.3000,89.9500,58.6500,0.0000,191843.21,405.99
488000,5002.2,247076.8,499600,926384,99.8000,99.1500,96.9500,90.3000,59.1000,0.1000,191652.94,407.95
490000,5023.0,248039.1,531140,926374,99.6500,98.8000,96.6500,89.9000,59.9500,0.0500,191659.92,402.38
492000,5043.5,244968.4,512936,926380,99.6000,98.7000,96.1500,89.6500,59.7000,0.0500,192216.17,406.83
494000,5064.1,246502.8,387312,926401,99.8000,98.9500,96.5000,89.1500,59.3000,0.0000,191620.35,407.76
496000,5084.7,244574.9,509292,926376,99.8500,99.3500,96.7500,89.4000,58.8500,0.0500,191984.56,407.36
498000,5105.2,241726.0,518088,926345,99.6000,98.7000,95.8000,87.9000,57.6500,0.2000,191818.25,412.87
500000,5125.9,244133.4,513344,926303,99.7000,98.6500,96.4000,89.7500,58.3000,0.0500,191934.51,407.79
502000,5146.8,245968.7,517536,926266,99.7500,99.2000,96.9000,90.3000,59.2000,0.0500,192234.61,406.92
504000,5167.2,248015.4,418056,926324,99.8500,99.2500,96.8000,90.7500,59.2500,0.0000,191890.41,406.79
506000,5187.4,243079.4,432824,926368,99.6000,98.8500,96.2500,90.2500,57.0500,0.0000,192183.05,407.92
508000,5208.4,249223.3,387648,926344,99.8000,99.1000,96.7500,89.5500,60.3500,0.0000,191496.50,407.05
510000,5229.3,248318.7,564736,926343,99.7000,99.0500,96.7000,90.4500,59.8500,0.0500,191570.12,409.55
512000,5249.6,244379.1,516940,926368,99.7000,98.6000,96.3500,89.7000,57.8000,0.0500,192139.81,407.41
514000,5270.0,247027.7,472328,926425,99.6000,98.7000,96.6000,89.8000,58.9000,0.0500,191702.78,410.64
516000,5290.7,246100.3,387332,926417,99.8500,99.0000,96.7000,90.0500,58.5000,0.0000,191884.18,408.51
518000,5311.3,245873.1,513584,926432,99.7000,99.1500,96.7000,90.0000,58.3500,0.1000,192036.67,408.59
520000,5331.7,244373.4,576204,926435,99.9500,99.1500,96.4500,89.6000,58.6500,0.1500,192607.44,404.77
522000,5352.1,245521.1,488248,926468,99.7000,99.3000,96.9000,89.5000,59.1500,0.0500,192361.12,407.90
524000,5372.7,246698.4,513024,926497,99.5500,98.8500,96.3500,89.4500,59.1000,0.1000,192158.03,406.37
526000,5393.0,247274.4,512488,926569,99.8000,98.6000,96.0500,90.3500,60.2000,0.0500,192025.93,409.85
528000,5413.5,246028.6,387448,926582,99.5000,98.6000,96.7500,89.9500,58.7000,0.0000,192029.98,408.69
530000,5434.2,244411.1,387348,926563,99.6500,98.9500,96.6500,89.3500,57.6500,0.0000,192097.08,411.41
532000,5454.6,243740.9,490024,926567,99.8500,98.9000,96.4500,89.6500,58.3500,0.0500,192675.23,408.93
534000,5475.4,246969.3,433484,926552,99.7500,99.0000,96.6000,89.1500,59.7000,0.0000,192228.49,407.32
536000,5495.9,242516.2,524700,926530,99.7000,98.8500,96.1000,88.8500,57.1500,0.0500,192593.82,408.21
538000,5516.4,243531.6,386956,926517,99.5500,98.4500,96.4500,89.0500,58.4500,0.0000,192786.53,405.05
540000,5537.0,249974.7,492952,926581,99.8500,99.0500,96.8000,91.1000,59.8500,0.1000,192130.78,411.84
542000,5557.8,248301.4,513216,926574,100.0000,99.3000,96.8500,90.3000,60.1500,0.0500,192445.65,405.44
544000,5578.4,243178.8,522108,926541,99.7500,99.2500,96.9500,89.4500,58.0000,0.1000,192942.00,406.81
546000,5599.1,247734.4,419288,926550,99.6500,98.8500,96.4000,89.4500,60.2500,0.0000,192146.83,409.73
548000,5619.6,245660.1,532416,926578,99.6500,99.0000,96.9000,91.4000,58.3000,0.0500,192905.97,406.64
550000,5639.9,244825.0,531288,926600,99.8000,99.2500,96.4500,89.5500,59.1500,0.0500,192920.33,408.06
552000,5660.8,247574.8,529112,926587,99.6000,98.6000,95.5500,89.0000,60.4000,0.1500,192129.41,409.21
554000,5681.4,244908.8,528288,926570,99.7000,98.9000,96.5500,89.0500,59.3000,0.1500,193103.96,405.83
556000,5702.1,243941.4,396596,926527,99.8000,99.0000,96.0500,89.2500,58.4000,0.0000,192937.10,408.93
558000,5723.0,244983.1,387116,926470,99.7000,98.7500,96.1500,89.3500,58.8500,0.0000,192638.84,408.16
560000,5743.9,246826.4,532528,926431,99.7000,98.4500,95.5500,89.6500,60.0000,0.1500,192867.45,405.35
562000,5765.1,249101.9,387012,926391,99.8000,99.1500,97.2500,90.2000,60.7000,0.0000,192598.88,408.32
564000,5785.7,244228.5,386812,926368,99.7500,99.0000,96.8500,89.4000,58.3000,0.0000,192851.88,411.62
566000,5806.3,245580.2,387304,926367,99.8500,99.0000,96.5000,89.6000,59.1000,0.0000,193034.04,406.24
568000,5827.0,246708.0,557128,926366,99.6000,99.0500,97.2000,90.8000,58.9000,0.0500,193126.00,409.60
570000,5847.9,247100.8,387556,926346,99.9000,99.1000,96.8500,90.2500,59.7500,0.0000,193076.26,405.91
572000,5868.5,247222.8,522736,926353,99.6500,98.6500,96.3000,88.6000,59.5500,0.1000,192548.33,407.41
574000,5889.6,248569.4,387340,926325,99.6500,98.7500,96.6500,90.9000,60.3000,0.0000,192865.40,407.40
576000,5909.9,242126.2,554632,926317,99.4500,98.7500,96.3500,88.7000,57.5000,0.0500,193519.36,406.36
578000,5930.6,247878.9,387212,926339,99.7500,98.9000,96.9500,90.4500,60.2000,0.0000,193158.05,407.39
580000,5951.5,248838.7,524304,926324,99.8500,99.2000,97.0000,90.1500,60.9000,0.1000,192927.92,409.53
582000,5972.5,249021.9,542728,926304,99.8000,99.2500,96.3500,89.9000,59.8500,0.1000,192851.11,410.60
584000,5993.3,247897.5,565116,926299,99.7500,98.8500,96.6000,89.6000,60.2000,0.1500,192924.67,409.16
586000,6014.3,248449.2,411032,926281,99.7500,98.9000,96.4000,89.7500,59.7500,0.0000,192861.14,406.37
588000,6035.2,248803.4,513212,926270,99.7000,99.3000,97.0000,90.1000,60.2500,0.1000,192834.19,409.75
590000,6055.7,246622.2,504676,926292,99.4500,98.6500,96.5000,89.1500,58.9500,0.0500,192770.70,411.73
592000,6076.5,246412.1,398352,926270,99.8500,99.1500,96.6500,89.7500,59.4500,0.0000,192990.83,407.90
594000,6097.7,249315.2,532868,926235,99.8500,99.0000,97.1000,90.4500,60.2000,0.0500,193117.57,407.60
596000,6118.6,248642.9,528756,926222,99.8500,98.9000,96.8500,90.6500,59.9000,0.0500,192958.65,408.78
598000,6139.0,244262.9,467992,926240,99.6500,99.0000,96.7000,89.7500,57.7500,0.0500,193640.97,406.02
600000,6159.7,246788.1,534456,926240,99.8000,98.9500,96.2500,89.1000,59.5500,0.1000,193306.73,407.94
602000,6180.3,247756.3,503156,926268,99.6000,98.8500,96.5000,89.9500,60.0000,0.0500,193172.98,409.15
604000,6201.3,248370.6,387444,926229,99.5500,98.6500,96.3000,89.8000,60.7500,0.0000,193295.08,408.35
606000,6222.3,247574.2,400072,926198,99.6500,98.7500,96.8000,90.5500,59.0500,0.0000,193295.87,408.37
608000,6242.8,244787.5,579208,926207,99.6500,99.0000,96.1000,88.6500,58.2000,0.1500,193084.36,412.42
610000,6263.6,246237.3,389192,926187,99.6000,99.0000,96.4500,89.2000,59.0000,0.0000,193282.57,407.25
612000,6284.6,247813.9,541180,926146,99.7500,99.1000,96.8500,89.9500,59.7500,0.1000,193449.76,407.21
614000,6305.0,244447.8,411032,926164,99.5500,98.6000,96.6000,89.9000,57.9000,0.0000,193562.80,410.21
616000,6326.1,248666.5,546760,926137,99.6500,98.8000,96.0000,90.1500,60.2000,0.0500,193365.87,409.53
618000,6347.1,245982.2,508748,926084,99.7500,99.0000,96.6500,89.7500,59.2500,0.1000,193702.90,408.77
620000,6367.7,243253.4,565560,926059,99.9500,98.8500,96.8500,89.6500,58.1500,0.0500,194022.04,409.19
622000,6388.4,244198.1,386924,926023,99.8000,98.7000,96.3000,89.7500,58.7500,0.0000,193895.21,406.10
624000,6409.2,243767.1,387492,925976,99.6000,98.5500,95.8000,89.0000,57.6500,0.0000,193816.25,407.71
626000,6430.0,246152.2,386936,925953,99.8500,99.1000,97.1500,90.6500,58.8500,0.0000,194031.39,408.44
628000,6451.2,250343.5,387300,925915,99.7500,99.0500,96.6000,90.0500,61.9500,0.0000,193263.22,410.70
630000,6472.3,249465.3,575456,925890,99.7500,99.0500,96.9000,90.3500,61.2000,0.1000,193703.14,407.01
632000,6493.4,248468.7,386400,925859,99.6000,99.2000,96.7000,90.5000,60.4500,0.0000,193699.84,408.95
634000,6514.0,243557.9,474396,925829,99.5500,99.0000,96.1500,89.5000,58.0000,0.0500,193828.99,410.97
636000,6534.8,246425.1,508076,925816,99.5500,98.6000,96.5500,89.0000,59.5500,0.1500,193494.53,411.46
638000,6555.7,245945.7,478284,925778,99.8500,99.0500,96.3500,89.8500,59.1500,0.0500,193638.67,413.47
640000,6576.9,251730.5,387028,925766,99.8000,99.4500,97.8000,90.8500,61.9000,0.0000,193498.79,409.37
642000,6597.9,248895.7,489108,925739,99.7000,99.1500,96.7000,90.8500,60.5500,0.0500,193876.80,408.39
644000,6618.9,246278.1,537152,925691,99.8000,98.9000,96.0500,89.0000,59.6500,0.1500,193860.75,408.97
646000,6639.9,249782.1,523292,925686,99.9000,99.3500,97.2500,90.5500,60.4000,0.0500,193692.84,412.24
648000,6660.7,246835.5,484880,925670,99.7000,98.9000,96.9000,90.6500,59.7000,0.0500,194014.20,409.92
650000,6681.1,244024.5,532044,925692,99.7000,98.6500,96.5000,88.2500,58.9500,0.1000,193935.58,413.57
652000,6701.4,242275.0,530592,925692,99.7000,99.0500,96.1000,88.7500,57.3000,0.0500,194269.28,410.71
654000,6722.3,247790.1,531608,925677,99.7500,99.2000,96.7000,89.5500,59.7500,0.1000,193936.57,411.04
656000,6743.1,247266.4,526700,925674,99.8000,99.1500,96.9500,89.8000,59.2000,0.1000,194229.68,407.14
658000,6763.5,244111.9,406748,925684,99.8000,99.2000,96.3500,89.4500,58.0500,0.0000,194269.15,410.86
660000,6784.5,247681.1,401476,925652,99.5500,98.9000,96.6000,90.4000,60.2000,0.0000,194187.01,409.67
662000,6805.6,250679.5,387416,925641,99.8000,98.5500,96.4500,89.8500,61.3000,0.0000,193323.56,410.98
664000,6826.4,246447.2,492728,925622,99.5500,98.8500,96.4500,90.2000,58.8000,0.0500,194180.48,406.31
666000,6847.5,247555.4,387296,925583,99.7000,98.9500,96.5000,89.6500,60.2000,0.0000,194041.44,409.58
668000,6868.8,250679.2,387508,925538,99.7000,98.9500,97.4500,90.6000,60.8000,0.0000,194076.02,404.83
670000,6889.8,248182.8,387312,925523,99.6500,98.9000,96.8000,90.3000,60.0500,0.0000,194280.27,407.62
672000,6910.8,247491.5,411012,925486,99.8000,98.9500,96.8500,90.6500,59.1000,0.0000,194191.95,410.74
674000,6932.4,254722.2,487476,925456,99.7000,99.0000,97.3500,90.0000,63.6000,0.1000,193498.84,410.16
676000,6953.5,251557.4,406160,925443,99.7000,99.0000,96.9500,90.3000,61.6500,0.0000,193693.48,412.74
678000,6974.5,250020.3,402376,925440,99.7000,99.2500,96.4500,90.5000,60.8500,0.0000,194032.20,411.58
680000,6995.1,247110.2,469308,925460,99.7500,98.6500,96.2000,90.1500,59.6000,0.0500,194369.62,409.20
682000,7016.3,247950.9,493100,925403,99.8500,99.2000,97.0500,89.2000,60.5000,0.1000,194073.69,413.72
684000,7037.5,249200.8,386980,925368,99.7500,99.1000,96.7000,90.8000,59.8500,0.0000,194002.22,414.70
686000,7058.4,247986.7,387304,925351,99.6000,98.9500,96.9000,90.2500,60.5000,0.0000,194509.00,410.23
688000,7079.2,247500.0,549756,925356,99.6000,98.6500,96.5500,89.5500,59.8000,0.0500,194303.26,411.44
690000,7100.1,247579.3,387960,925328,99.6500,98.9000,95.9500,88.7500,60.4000,0.0000,194215.82,410.22
692000,7121.1,248450.0,565764,925310,99.7500,99.0000,97.4000,90.4000,59.7500,0.0500,194296.18,409.67
694000,7141.7,246369.6,534124,925323,99.5000,98.8000,96.2500,90.2500,58.7500,0.0500,194518.28,412.94
696000,7162.4,248968.4,402400,925341,99.8500,98.8500,96.5500,89.7500,60.8000,0.0000,194703.23,406.15
698000,7183.7,253147.9,455436,925331,99.7500,98.8000,96.8000,91.3000,62.3000,0.0000,193983.66,413.93
700000,7204.7,248552.3,606716,925307,99.6500,98.9500,96.9500,90.2000,59.8500,0.1000,194460.05,410.74
702000,7225.5,247721.2,426380,925310,99.8500,99.1500,96.7500,89.5000,59.7500,0.0000,194322.68,410.99
704000,7246.6,251235.7,409788,925308,99.8000,98.8500,96.6000,90.7000,62.1500,0.0000,194665.72,407.94
706000,7267.4,246231.9,387340,925288,99.6000,98.4500,96.1500,89.5500,59.4500,0.0000,194598.18,411.12
708000,7288.3,245343.8,548148,925252,99.6500,99.0500,96.5000,89.8500,58.6500,0.0500,194820.12,411.40
710000,7309.2,248569.9,577404,925243,99.8000,98.9000,96.6000,89.9500,60.5000,0.1000,194705.85,410.73
712000,7330.2,249888.3,474604,925233,99.8000,99.0000,96.3500,90.7500,61.2000,0.1500,194778.99,407.86
714000,7351.3,251123.2,520320,925226,99.5500,98.8500,96.6000,91.2000,60.2500,0.1000,194266.81,411.51
716000,7372.1,247790.1,482956,925231,99.7000,99.1000,96.2500,89.8500,59.7500,0.0500,194913.55,409.87
718000,7392.8,246225.7,528816,925230,99.7000,99.1000,96.3000,89.6500,59.8500,0.0500,195145.93,408.45
720000,7413.7,246805.7,575984,925200,99.7000,98.8500,96.6500,89.8500,60.0000,0.0500,195144.53,410.00
722000,7434.6,246306.3,488932,925170,99.7500,98.9500,95.8500,88.7000,59.3000,0.1000,194579.32,415.40
724000,7455.6,247676.4,386920,925142,99.6000,98.8000,95.9500,89.5000,59.6500,0.0000,194728.45,411.79
726000,7476.6,247544.7,387032,925119,99.7500,99.2000,96.9500,90.3000,60.5500,0.0000,195180.97,408.51
728000,7497.6,248366.6,533144,925091,99.8000,99.0000,97.1000,89.8500,60.0500,0.1500,194780.29,413.95
730000,7518.2,244481.8,389660,925087,99.7000,98.7000,96.4000,89.6000,58.3000,0.0000,195253.69,412.41
732000,7539.0,246802.9,387800,925081,99.7500,98.8000,96.5500,89.4000,59.4500,0.0000,194927.98,413.89
734000,7559.9,248301.9,511940,925068,99.6500,98.6000,96.4000,90.3000,60.1000,0.0500,195352.94,406.39
736000,7580.8,247486.9,557252,925053,99.6500,98.7000,96.6000,89.3000,60.0500,0.0500,195016.56,408.93
738000,7602.1,250843.2,529116,925022,99.8500,98.9000,96.8000,91.4000,60.8500,0.0500,195059.03,412.12
740000,7623.4,251726.9,387284,924993,99.4500,98.6500,97.0000,90.4500,62.2500,0.0000,194821.05,411.26
742000,7644.5,247923.3,387444,924968,99.7500,99.1000,96.5000,89.9500,60.1000,0.0000,195012.09,411.58
744000,7665.1,247274.3,470496,924978,99.7500,99.1500,97.2000,91.0500,59.3500,0.0500,195553.51,410.31
746000,7685.9,244778.7,566528,924955,99.6500,98.7500,96.4500,89.4500,58.9500,0.1000,195230.84,413.77
748000,7707.2,247306.9,548824,924895,99.7500,98.9500,96.4000,90.5500,59.8000,0.0500,195472.66,410.94
750000,7728.1,250412.5,528484,924908,99.5500,98.8500,97.1500,90.4000,60.0000,0.1500,194786.53,412.79
752000,7748.8,245061.1,522692,924884,99.7500,98.6000,96.3000,88.8500,58.6000,0.1500,195374.85,416.96
754000,7769.7,248207.2,544444,924880,99.5500,99.0000,97.0500,90.4000,59.0500,0.1500,195447.76,408.26
756000,7790.6,246205.7,405268,924853,99.7000,98.8000,96.1000,89.4500,59.3500,0.0000,195335.15,410.65
758000,7811.7,249265.3,388820,924827,99.8500,98.9500,96.7000,90.3000,60.7000,0.0000,195252.06,411.93
760000,7832.7,249890.7,532712,924825,99.5500,98.6000,96.3500,90.9000,60.4000,0.1500,195206.39,410.59
762000,7853.4,247210.3,475744,924824,99.7500,99.0500,96.5000,88.9000,60.3000,0.0500,195531.37,411.41
764000,7874.3,250027.1,527356,924832,99.8500,99.2000,96.5500,90.1500,61.2000,0.1000,195408.01,410.14
766000,7895.2,249319.2,490308,924833,99.4000,98.7500,96.8000,89.8500,60.1500,0.0500,195212.58,410.87
768000,7916.2,246994.5,408112,924804,99.6500,98.7500,96.5500,89.7000,60.1000,0.0000,195476.67,414.73
770000,7937.7,252066.3,386696,924768,99.8500,99.3500,97.3000,90.4000,61.4000,0.0000,194918.94,413.16
772000,7958.7,248757.4,409708,924755,99.8500,99.1000,96.7500,90.6000,60.8000,0.0000,195537.41,410.82
774000,7979.7,247796.9,531672,924723,99.8500,99.0500,97.0500,90.6500,60.1000,0.0500,195800.34,409.06
776000,8000.4,244018.8,551152,924700,99.5500,99.0000,96.2000,88.3500,57.8500,0.0500,195809.31,411.37
778000,8021.2,248709.2,561520,924711,99.9000,99.1500,97.3000,89.9000,60.0500,0.1500,195486.14,415.35
780000,8042.4,249042.8,387840,924684,99.6000,99.0500,96.9000,91.5500,60.7500,0.0000,195637.78,415.20
782000,8063.2,245059.1,387780,924648,99.7500,98.9500,96.2500,89.0000,59.1000,0.0000,195821.54,413.26
784000,8084.0,249452.3,533280,924672,99.6500,99.1000,96.7000,90.6000,59.6000,0.1000,195563.56,413.50
786000,8104.8,248394.2,489236,924678,99.8000,99.1500,96.6500,90.0000,60.9000,0.0500,195611.78,412.69
788000,8125.5,246909.7,552216,924676,99.7500,98.8500,96.1500,89.2500,60.1500,0.0500,195751.27,412.84
790000,8146.4,250076.7,554472,924682,99.3000,98.4500,96.2500,90.2500,61.0500,0.0500,195396.55,412.41
792000,8167.4,248492.7,387148,924676,99.8500,99.4000,96.6000,89.7000,60.5000,0.0000,195872.28,412.49
794000,8188.0,246781.5,567328,924682,99.7000,98.8500,97.0500,90.2000,58.6500,0.0500,196070.81,409.37
796000,8209.0,248651.4,532896,924673,99.8000,99.2500,97.0500,90.1500,59.5500,0.1000,195986.25,410.98
798000,8230.0,246089.0,493032,924642,99.7000,98.6000,96.1000,89.7500,59.1500,0.0500,196162.60,413.05
800000,8250.7,248134.0,481772,924650,99.6500,99.0500,96.7500,90.0500,59.9000,0.0500,195834.15,410.63
802000,8271.7,249189.6,566344,924638,99.7500,98.7500,96.5000,90.8000,60.9500,0.1000,196097.89,411.97
804000,8292.8,248112.5,519588,924606,99.6500,98.9500,96.9500,89.7500,60.3500,0.1000,196154.02,409.73
806000,8313.5,247558.4,496004,924617,99.8000,99.0500,96.5000,89.7000,60.7500,0.0500,196394.20,410.44
808000,8334.4,247669.7,387304,924603,99.6500,98.8500,96.6000,90.2500,59.5500,0.0000,196108.32,411.91
810000,8355.3,246479.9,387348,924581,99.8000,99.0500,97.0500,89.4000,59.4500,0.0000,196419.78,410.48
812000,8376.2,247956.2,477592,924581,99.8000,99.1000,96.9000,90.5500,59.8000,0.1000,196044.04,414.78
814000,8396.9,246343.7,509140,924576,99.7000,99.1000,97.2000,90.7000,59.0000,0.0500,196288.43,413.46
816000,8417.8,248147.5,386676,924564,99.6000,98.5000,95.8500,89.1500,61.6500,0.0000,196313.52,410.30
818000,8438.5,246982.0,532752,924577,99.7000,98.8000,96.3500,89.3000,59.4500,0.0500,196196.37,412.13
820000,8459.4,249307.7,413200,924577,99.8000,99.0500,96.6000,90.0000,60.8500,0.0000,196225.49,410.55
822000,8480.7,248303.6,498812,924525,99.7500,99.3000,97.1000,91.1500,59.4000,0.1000,196361.64,414.06
824000,8501.8,251538.2,573780,924527,99.5500,99.0000,97.0500,91.8500,60.6000,0.1000,196130.31,413.90
826000,8522.5,246962.6,508992,924538,99.8000,98.8500,97.0500,90.4000,58.6500,0.1000,196583.73,411.92
828000,8543.0,247900.1,387204,924561,99.7500,98.9000,96.2500,89.3500,60.5000,0.0000,196088.34,416.13
830000,8563.5,244964.7,409620,924577,99.6000,98.5500,96.5500,89.6500,58.9500,0.0000,196523.55,413.13
832000,8584.5,248966.6,522044,924568,99.9500,99.2000,97.0000,90.9000,60.2500,0.1000,196337.32,414.39
834000,8605.2,247901.3,533264,924571,99.8000,98.9000,96.3500,90.1500,60.4000,0.0500,196288.51,413.65
836000,8626.4,252039.7,536404,924570,99.6000,98.6500,96.3500,90.0000,61.6500,0.1500,195684.16,415.26
838000,8647.3,248827.3,460924,924564,99.6500,99.0000,97.0500,90.0500,59.8500,0.0000,196265.80,414.60
840000,8668.1,247111.5,478192,924564,99.8000,98.8000,96.4000,89.2500,60.3500,0.1000,196450.23,412.65
842000,8688.3,242110.2,500612,924580,99.7000,99.3000,96.6000,88.8000,57.5000,0.1000,197210.81,411.55
844000,8709.0,245871.8,410924,924572,99.9000,99.0000,95.6500,89.1000,59.6000,0.0000,196523.73,409.57
846000,8730.0,249977.4,606584,924563,99.6500,98.8000,97.0000,91.0500,60.5000,0.0500,196495.16,411.42
848000,8751.0,249954.9,532884,924567,99.7500,98.6000,96.8000,90.0500,61.6000,0.0500,196374.13,414.39
850000,8771.5,245376.8,494544,924575,99.6500,98.9000,96.7500,89.0000,59.5500,0.0500,196785.63,412.71
852000,8792.5,248222.4,488916,924560,99.7000,98.7000,96.5000,90.5500,59.5500,0.0500,196554.51,412.25
854000,8813.6,251079.6,461876,924552,99.8500,99.1500,96.6500,90.4500,60.7500,0.0500,196268.00,412.82
856000,8835.1,253986.5,530748,924528,99.8000,99.1000,96.9500,90.8000,62.2500,0.0500,196049.91,412.29
858000,8855.6,248020.5,387128,924563,99.4500,98.5000,96.3500,90.4000,59.8000,0.0000,196648.56,411.07
860000,8876.5,247461.6,400748,924549,99.6000,98.5000,96.0500,89.1500,59.4500,0.0000,196527.04,412.65
862000,8897.7,248929.1,387236,924516,99.7000,99.1000,97.0000,90.9000,60.4500,0.0000,196946.83,411.41
864000,8919.0,249881.6,585140,924483,99.9000,99.1500,97.1500,90.1000,61.0500,0.1500,196911.91,412.62
866000,8939.4,249238.1,528716,924544,99.7000,98.7500,96.3500,90.1500,60.3000,0.0500,196452.24,414.57
868000,8959.8,249256.6,427012,924596,99.7000,98.9500,96.3500,88.9500,61.3000,0.0000,196448.68,411.71
870000,8981.0,250376.3,387112,924575,99.7500,98.9500,96.9000,90.7500,60.7000,0.0000,196565.55,414.10
872000,9001.7,247122.5,527320,924575,99.7000,98.8500,96.1000,90.0500,59.8500,0.1500,196801.49,412.33
