episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
270000,5296.0,257303.7,530496,504804,99.7500,99.0500,96.9000,92.0000,65.1000,0.1500,210644.97,412.34
272000,5334.8,256639.2,530832,504853,99.9000,99.2500,97.7000,90.5500,64.5000,0.1500,210415.51,415.93
274000,5373.7,257347.3,386252,504894,99.7500,99.0500,96.5500,91.2000,65.0000,0.0000,210231.07,415.91
276000,5412.5,253829.1,386664,504902,99.5500,99.1000,97.2500,91.5000,63.6000,0.0000,211223.87,410.98
278000,5451.7,259089.6,386940,504945,99.7500,98.9500,97.2000,91.5000,66.0000,0.0000,210132.36,414.99
280000,5490.9,259280.3,514080,504987,99.7000,99.3000,97.7000,93.0000,65.5000,0.1000,210471.54,417.51
282000,5529.2,253072.4,405396,505024,99.6500,99.2500,96.9500,91.5500,63.3500,0.0000,211057.84,413.17
284000,5568.1,261036.6,553232,505122,99.6500,99.0000,97.4000,92.4000,66.8000,0.1000,210147.57,418.32
286000,5606.5,259517.4,469160,505233,99.8000,99.2500,97.4000,92.2000,65.8500,0.0500,210105.87,418.61
288000,5643.6,251600.0,386616,505358,99.6500,98.8000,96.0000,89.7000,63.3000,0.0000,211317.17,411.10
290000,5682.3,255952.8,522288,505400,99.7500,99.2500,97.2000,91.9000,63.7000,0.0500,210797.22,413.96
292000,5722.0,259972.5,533552,505406,99.7500,99.0000,97.6000,92.8000,65.7500,0.0500,210328.35,416.01
294000,5759.8,254227.0,405112,505501,99.6000,98.7000,97.1500,91.2000,63.7500,0.0000,211045.01,413.81
296000,5799.0,258833.7,526156,505537,99.8500,99.4500,97.8000,92.6500,64.7000,0.0500,210708.21,412.34
298000,5837.1,252476.4,386400,505585,99.6000,99.1500,97.3500,90.2500,62.8000,0.0000,210942.43,417.13
300000,5875.7,256771.4,406504,505637,99.7000,99.1000,97.0000,91.2000,64.9000,0.0000,210602.11,416.21
302000,5915.0,257372.2,407764,505634,99.6500,99.3000,97.0500,92.8000,64.9000,0.0000,211093.95,411.66
304000,5954.2,258954.3,556768,505665,99.6000,98.9500,97.0000,92.1000,65.3000,0.1000,210414.27,417.19
306000,5993.9,257948.7,386584,505642,99.9000,99.1500,97.1000,91.4500,65.4000,0.0000,210787.94,414.73
308000,6032.9,256632.4,481144,505661,99.9500,99.3000,96.8500,91.5000,63.9500,0.0500,210605.94,416.28
310000,6072.2,254816.4,389340,505639,99.7000,99.2500,97.1500,91.6000,63.3500,0.0000,211333.67,411.67
312000,6111.7,256350.9,470708,505608,99.9000,98.9500,96.9000,91.0500,64.9000,0.0500,210806.39,415.36
314000,6150.6,258028.1,521056,505649,99.9000,99.4500,96.9500,91.7500,65.6000,0.0500,210915.15,413.47
316000,6189.6,260752.1,389460,505718,99.8500,99.4500,98.2500,93.3500,65.9500,0.0000,211019.62,408.62
318000,6228.7,260117.7,488876,505769,99.6500,99.0500,97.6000,92.0000,66.3000,0.1000,210544.90,417.39
320000,6266.7,253969.1,538000,505836,99.6000,99.2000,97.2500,91.3000,63.1000,0.1000,211161.27,416.32
322000,6305.6,256366.7,525048,505855,99.8000,98.8000,97.1500,91.9500,64.0000,0.0500,211134.36,414.22
324000,6343.7,255977.5,563780,505939,99.7500,98.8500,96.4000,90.8500,64.4000,0.2000,210813.43,415.61
326000,6382.4,258444.7,411788,505995,99.8500,99.5000,97.4000,92.4000,65.9000,0.0000,211331.50,412.92
