episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
854000,37723.0,275716.2,513084,236713,99.9500,99.3500,97.7500,93.2500,72.8500,0.0500,221527.66,403.50,0,0,0
856000,37823.6,274546.5,527596,236641,99.9000,99.2000,97.4000,94.3000,72.0000,0.1000,222164.30,400.43,0,0,0
858000,37921.5,271774.5,532512,236582,99.8000,99.5500,97.9000,93.4000,70.6500,0.1500,222569.62,400.25,0,0,0
860000,38018.5,271182.2,512520,236527,99.8000,99.2500,96.8500,91.9500,71.8500,0.0500,222265.72,402.13,0,0,0
862000,38116.6,273003.5,508224,236469,99.9000,99.6000,97.6000,93.1000,71.4000,0.1000,222183.44,402.74,0,0,0
864000,38215.7,274235.8,464884,236407,99.7500,99.0000,97.5500,93.5500,72.5500,0.0500,222098.15,402.70,0,0,0
866000,38313.6,270174.2,386868,236346,99.8500,99.2000,97.5500,93.2000,70.8500,0.0000,222581.77,401.61,0,0,0
868000,38413.2,272699.1,387536,236280,99.8500,99.2500,98.1500,93.9000,70.8500,0.0000,222109.51,403.74,0,0,0
870000,38512.8,270173.9,387348,236209,99.8500,99.2500,97.3500,93.5000,69.6500,0.0000,222823.75,397.45,0,0,0
872000,38613.0,274156.5,557636,236141,99.7500,99.1000,97.6000,92.7500,72.3000,0.1000,221846.90,401.87,0,0,0
874000,38709.0,269839.6,557180,236092,99.9500,99.4500,98.3000,93.4000,69.9500,0.1500,222901.75,402.24,0,0,0
876000,38808.4,275497.5,585288,236033,100.0000,99.5500,98.6000,94.0500,73.1500,0.1500,222468.32,399.90,0,0,0
878000,38907.4,276471.3,532800,235978,99.8500,99.4500,98.2500,93.4500,73.5000,0.0500,221991.15,400.30,0,0,0
880000,39007.9,274066.1,528276,235911,99.8500,99.3000,97.8000,94.2500,71.8500,0.0500,222586.17,402.66,0,0,0
882000,39107.6,276453.8,528988,235852,99.8000,99.4000,97.6500,93.7000,73.5500,0.0500,221829.22,401.88,0,0,0
884000,39205.3,270225.6,565372,235795,99.9500,99.3000,97.7500,93.2500,70.0000,0.1000,222821.58,400.79,0,0,0
886000,39305.7,272909.0,528664,235727,99.7500,99.1000,97.1500,92.9500,71.6000,0.0500,222312.30,400.35,0,0,0
888000,39404.0,271662.4,488676,235670,99.9500,99.5500,97.4500,93.2000,70.8500,0.0500,222564.48,399.90,0,0,0
890000,39505.7,274461.9,554292,235597,99.8500,99.4000,97.9500,93.9000,72.5000,0.1000,222468.89,400.09,0,0,0
892000,39607.3,274858.7,509468,235526,99.9500,99.7500,98.0500,94.4000,72.2000,0.1000,222463.79,399.34,0,0,0
894000,39707.7,275583.0,529516,235464,99.7000,99.2500,97.6500,94.0500,72.6000,0.1000,222119.25,401.98,0,0,0
896000,39792.7,271697.1,386788,235487,99.8500,99.3000,97.3000,92.8000,70.3500,0.0000,222268.51,400.83,0,0,0
898000,39878.9,274935.7,386576,235508,99.8500,99.5500,97.8000,94.8500,72.8500,0.0000,222772.20,394.83,0,0,0
900000,39966.2,274054.8,513260,235521,100.0000,99.3500,97.9000,93.8500,72.0500,0.1000,222342.86,403.89,0,0,0
902000,40051.7,271725.3,547684,235540,99.9500,99.6000,98.0000,93.5500,70.8000,0.1500,222628.38,403.23,0,0,0
904000,40139.0,275457.6,574536,235555,99.8500,99.3500,97.8500,94.0000,72.6000,0.1000,222070.37,405.18,0,0,0
906000,40225.4,272347.7,558016,235570,99.7000,99.3500,97.9000,92.9000,71.7500,0.0500,222695.34,399.93,0,0,0
908000,40310.6,271483.5,532976,235590,99.7500,99.3000,97.4000,92.8500,71.0500,0.0500,222582.20,402.40,0,0,0
910000,40396.6,274618.6,580804,235611,99.9000,99.4000,97.9500,92.6000,72.0000,0.0500,222022.86,401.13,0,0,0
912000,40484.2,274329.2,502640,235622,99.7000,99.3500,97.2000,93.7500,72.3000,0.1000,222428.27,401.30,0,0,0
914000,40569.4,276388.5,517244,235651,99.8500,99.5000,97.9500,94.0000,73.1500,0.0500,222181.56,403.66,0,0,0
916000,40653.0,273256.3,596176,235683,99.9000,99.4000,97.5500,93.2000,72.2000,0.1500,222558.29,402.29,0,0,0
918000,40737.6,272856.6,563480,235709,100.0000,99.4500,97.3500,93.2000,72.0000,0.0500,222892.24,397.08,0,0,0
920000,40825.0,274525.5,533268,235721,100.0000,99.2500,97.2000,93.1000,72.6500,0.1000,222119.60,402.00,0,0,0
922000,40909.8,270987.3,509052,235742,99.7000,99.1000,97.1500,93.2000,70.4500,0.1000,222953.24,400.29,0,0,0
924000,40997.0,273281.7,513692,235753,99.7500,99.1500,97.4000,93.6000,72.3500,0.1000,222617.93,401.35,0,0,0
926000,41083.7,275636.7,511444,235772,99.7000,99.3000,97.7500,94.6000,71.7000,0.1000,222097.04,401.98,0,0,0
928000,41170.1,271117.8,530520,235784,99.8500,99.0500,97.2000,92.5500,70.9500,0.1000,222458.34,403.43,0,0,0
930000,41257.0,277890.0,386636,235804,99.9000,99.4000,98.0000,94.7000,73.9000,0.0000,222286.62,399.40,0,0,0
932000,41341.8,273837.1,533080,235830,99.8000,99.2500,97.8000,93.4500,71.0500,0.2000,222669.57,398.41,0,0,0
934000,41425.0,267403.3,387460,235854,99.7000,98.7500,96.7000,91.7000,68.0500,0.0000,222417.34,403.23,0,0,0
936000,41512.4,273150.2,492412,235863,99.9000,99.3500,97.8500,93.7500,71.2000,0.0500,222537.66,399.65,0,0,0
938000,41612.6,274788.9,555376,235803,99.6500,99.1500,97.6000,93.4000,72.2500,0.0500,222361.48,401.67,0,0,0
940000,41712.5,276138.0,533164,235747,99.8500,99.6000,97.8500,93.4000,72.9500,0.0500,222262.21,396.66,0,0,0
942000,41811.3,273984.6,498068,235694,99.7500,99.2500,97.4500,93.2500,71.8000,0.1000,222285.02,402.90,0,0,0
944000,41909.7,274648.4,488092,235644,100.0000,99.4000,97.5000,93.5500,72.7500,0.0500,222747.29,399.65,0,0,0
946000,42007.3,271407.0,525360,235594,99.8500,99.5500,97.5500,93.0500,71.0500,0.0500,222951.15,399.27,0,0,0
948000,42106.1,271915.7,515960,235537,99.7500,99.5000,97.5500,92.8000,71.3000,0.0500,222936.64,397.07,0,0,0
950000,42205.6,269881.3,387428,235474,99.8500,99.2500,97.1000,92.1000,70.7000,0.0000,223013.63,399.25,0,0,0
952000,42306.3,273027.2,387088,235410,99.7500,99.3500,97.0500,92.6500,71.9500,0.0000,222623.01,401.79,0,0,0
954000,42405.5,272920.2,602544,235354,99.8500,99.6000,97.5500,92.7500,71.7500,0.0500,222782.09,399.66,0,0,0
956000,42504.1,274645.0,531136,235305,99.9500,99.4000,97.4500,93.4500,72.4000,0.1000,222751.36,397.60,0,0,0
958000,42602.2,273095.7,532508,235256,99.9000,99.3000,97.8500,93.9500,70.6000,0.0500,222647.91,401.31,0,0,0
960000,42702.2,272189.6,529316,235197,99.9000,99.3000,97.4500,93.3500,71.0000,0.0500,222971.09,401.36,0,0,0
962000,42802.3,274603.0,544116,235140,100.0000,99.7000,97.9500,93.3500,71.3000,0.2500,222305.24,403.29,0,0,0
964000,42901.8,273311.4,387196,235085,99.8500,99.4500,97.8000,93.9000,71.3000,0.0000,222864.40,401.28,0,0,0
966000,43002.0,272672.4,529108,235025,99.8500,99.3500,97.9000,93.6500,70.3000,0.0500,222868.52,400.27,0,0,0
968000,43101.4,270407.2,531136,234966,99.8500,98.8500,97.0000,92.6000,71.2000,0.0500,222883.57,402.51,0,0,0
