episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
434000,29566.7,284817.0,576980,157334,99.9000,99.5500,98.0500,95.1000,74.4000,0.2000,220845.40,369.75,0,0,0
436000,29724.9,284678.1,525956,157232,99.8000,99.4500,97.8500,94.1000,74.7000,0.0500,220397.79,374.42,0,0,0
438000,29880.0,276435.9,532692,157128,99.5500,98.9500,97.1500,92.7500,72.1000,0.0500,221415.02,373.16,0,0,0
440000,30037.8,282357.6,560620,157024,99.7500,99.4000,97.7500,94.8500,72.6000,0.1000,220608.60,373.75,0,0,0
442000,30195.5,284025.2,604172,156926,99.9000,99.4500,98.3000,94.8500,74.8000,0.2500,221024.88,372.20,0,0,0
444000,30352.8,281333.4,530756,156825,99.8500,99.2000,97.1000,93.8000,73.4500,0.2000,220984.83,373.01,0,0,0
446000,30512.0,284149.1,530292,156722,99.7000,99.5500,97.6500,93.2500,75.5500,0.1500,220785.24,371.34,0,0,0
448000,30671.2,281333.9,576936,156613,99.7500,99.5500,98.3500,93.8000,73.4000,0.3000,221144.25,373.47,0,0,0
450000,30832.3,284128.4,585724,156502,99.9500,99.7500,97.7500,94.2500,75.4000,0.1500,220818.99,375.47,0,0,0
452000,30994.3,286310.3,552428,156393,99.9500,99.4000,97.9000,94.1500,76.0500,0.1500,220389.44,374.67,0,0,0
454000,31159.7,285494.9,611824,156265,99.9500,99.7000,97.7000,94.0000,75.8500,0.3000,220712.34,372.99,0,0,0
456000,31320.3,283740.0,585008,156159,99.8500,99.2500,98.0000,94.9000,74.2500,0.1000,220834.19,374.59,0,0,0
458000,31476.7,280797.5,563996,156069,99.8500,99.1500,97.6500,93.8000,73.3000,0.1000,221455.40,369.81,0,0,0
460000,31636.1,281816.5,532796,155967,99.8000,99.4500,97.8000,94.5000,74.0000,0.1500,221297.34,370.22,0,0,0
462000,31793.0,281991.6,516096,155878,99.8500,99.4000,97.8000,94.4500,74.6000,0.1000,221434.94,371.80,0,0,0
464000,31951.0,284281.0,508144,155790,99.9000,99.3500,97.8500,94.2000,75.3000,0.1000,220917.33,372.88,0,0,0
466000,32107.9,280350.6,528660,155700,99.6500,99.1500,97.5500,93.8500,73.3000,0.0500,221259.99,375.16,0,0,0
468000,32265.8,284128.9,533792,155614,99.9500,99.5500,97.5500,94.6000,74.0500,0.3500,220960.36,375.13,0,0,0
470000,32425.4,283092.0,512284,155519,99.9000,99.6000,98.2500,94.5000,74.2500,0.1000,221315.74,370.27,0,0,0
472000,32583.3,281740.0,523212,155429,99.6500,99.1500,98.1500,93.4500,74.4000,0.2000,221553.21,371.42,0,0,0
474000,32739.8,279987.4,534092,155343,99.9500,99.5500,97.7500,94.2000,73.3500,0.1000,221788.23,371.63,0,0,0
476000,32897.7,280918.3,455208,155254,99.8000,99.4000,98.0500,94.1500,72.8500,0.0000,221482.35,371.61,0,0,0
478000,33054.6,284751.8,563564,155178,100.0000,99.2500,98.1000,94.9000,75.4500,0.2500,221151.46,375.17,0,0,0
480000,33209.9,281578.3,509340,155103,99.9000,99.5000,97.7000,93.9500,73.2500,0.2500,221322.82,373.78,0,0,0
482000,33369.8,286528.7,569344,155019,99.9000,99.6500,98.6000,94.9000,75.6500,0.2500,221044.15,375.06,0,0,0
484000,33529.5,284282.6,518628,154932,99.9000,99.5500,98.3000,94.9500,74.0000,0.1000,221187.35,372.85,0,0,0
486000,33685.9,281076.5,584096,154853,99.7000,99.3500,97.9500,94.2000,73.7000,0.0500,221870.07,371.05,0,0,0
488000,33843.2,284274.2,532252,154778,99.8500,99.4000,97.6000,94.2500,75.5500,0.1000,221204.97,373.06,0,0,0
490000,34000.9,285712.7,525336,154705,99.9000,99.4000,97.9000,94.3000,75.9500,0.0500,221130.80,374.61,0,0,0
492000,34157.2,285396.9,565208,154639,99.8500,99.4000,98.2500,94.2500,75.2500,0.0500,221121.49,371.84,0,0,0
494000,34315.3,284433.9,531316,154563,99.7000,99.4500,98.4000,94.8500,74.7000,0.0500,221569.22,373.85,0,0,0
496000,34473.0,282634.5,531564,154485,99.9000,99.1000,97.8000,94.2000,74.2500,0.2000,221630.61,373.38,0,0,0
498000,34634.4,283711.0,535088,154394,99.9500,99.6000,97.9500,94.2000,74.5000,0.1500,221414.71,374.26,0,0,0
500000,34791.7,283272.5,569732,154321,99.6500,99.1000,97.7500,94.1500,74.5000,0.1500,221477.15,373.55,0,0,0
502000,34949.5,284112.3,519576,154248,99.8500,99.2500,98.0000,93.7000,76.1500,0.1000,221671.34,371.07,0,0,0
504000,35108.5,287602.6,562804,154177,99.9000,99.4500,97.9500,94.9000,76.8500,0.2000,221183.27,373.82,0,0,0
506000,35268.1,284318.7,557820,154098,99.6500,99.2500,98.0000,94.4000,75.2500,0.1500,221457.85,371.70,0,0,0
508000,35427.6,284529.1,545896,154021,99.7000,99.4500,97.8500,94.2500,75.0000,0.2000,221565.52,372.79,0,0,0
510000,35587.3,283158.0,533020,153941,99.9000,99.4000,97.2000,93.9000,75.2000,0.0500,221462.27,377.24,0,0,0
512000,35745.8,281996.7,524496,153864,99.8500,99.3000,97.7500,93.7500,73.9000,0.1000,221818.49,373.35,0,0,0
514000,35906.3,286326.4,544120,153788,99.8000,99.3500,98.0000,94.7500,76.5000,0.1500,221343.48,375.01,0,0,0
516000,36068.1,286022.8,532324,153707,99.9500,99.4500,97.9500,94.7000,75.6500,0.1500,221520.23,372.39,0,0,0
518000,36231.4,288586.9,513596,153624,99.8000,99.4500,97.8500,94.9500,76.8000,0.2000,221142.25,375.65,0,0,0
520000,36391.4,282231.8,585380,153545,99.9500,99.7000,97.6500,93.6500,73.5500,0.3000,221715.60,374.80,0,0,0
522000,36551.4,283915.2,486752,153469,99.7500,99.4000,97.8500,94.3500,74.9000,0.1500,222180.71,368.36,0,0,0
524000,36715.7,280229.8,471296,153368,99.6500,99.3000,97.5500,93.9500,73.4500,0.0500,222106.65,370.33,0,0,0
526000,36881.4,281567.3,572856,153266,99.9500,99.4500,98.1000,94.0000,73.5500,0.1000,222129.17,372.00,0,0,0
528000,37048.3,282640.8,387340,153162,99.8500,99.6000,98.2000,94.4000,74.6000,0.0000,222464.46,369.16,0,0,0
530000,37213.0,281670.1,531036,153066,99.9000,99.4500,98.1500,93.9500,73.7500,0.0500,221820.57,375.58,0,0,0
532000,37379.0,283569.1,564252,152968,99.8500,99.5500,98.3500,94.5000,73.9500,0.2500,221834.02,373.37,0,0,0
534000,37545.8,283730.7,505996,152869,99.8500,99.6000,98.4000,95.1000,74.6500,0.0500,222278.28,370.96,0,0,0
536000,37705.9,284716.7,583580,152800,99.6500,99.1500,97.3000,93.8000,74.7000,0.1500,221614.12,373.97,0,0,0
538000,37866.3,282876.8,527448,152726,100.0000,99.5500,97.7000,94.3500,74.7000,0.0500,222312.00,371.88,0,0,0
540000,38027.2,282840.9,505040,152651,99.7000,99.3000,98.0000,94.5500,75.1000,0.0500,222621.50,370.64,0,0,0
542000,38189.7,285406.0,536420,152575,99.9000,99.4500,97.9500,94.6500,74.8000,0.1500,221726.02,374.20,0,0,0
544000,38350.5,285641.7,533340,152507,99.9000,99.4000,97.3500,93.2000,75.6000,0.2000,221630.59,372.65,0,0,0
546000,38510.9,285690.2,527204,152441,99.8500,99.5000,98.2500,94.8000,74.4000,0.1500,221842.20,371.78,0,0,0
548000,38670.1,283685.4,489380,152377,99.7500,99.4000,98.4000,94.7000,74.9500,0.0500,222281.20,372.99,0,0,0
550000,38830.2,283743.7,534976,152309,99.8500,99.1500,97.6500,93.7500,74.6000,0.1000,221961.29,372.87,0,0,0
552000,38989.5,283467.3,487368,152245,99.9500,99.4000,97.7000,94.0500,75.1500,0.0500,222186.62,372.43,0,0,0
554000,39149.0,284337.1,506436,152182,99.8000,99.4500,97.4000,94.1000,75.7000,0.1000,222022.01,375.06,0,0,0
556000,39309.9,286967.9,629028,152119,99.9000,99.5500,97.9500,94.9500,75.7500,0.2000,221782.71,374.50,0,0,0
558000,39471.4,285943.5,555980,152052,99.8500,99.2000,97.7000,94.2500,75.9500,0.3000,222052.49,372.25,0,0,0
560000,39632.6,279909.3,528388,151976,99.8500,99.3000,96.9500,93.0000,73.7500,0.0500,222437.06,375.07,0,0,0
562000,39782.0,284667.4,573684,151955,99.7500,99.2500,97.9500,93.5000,75.6500,0.2500,222180.79,372.79,0,0,0
564000,39920.8,282090.5,531496,151969,99.8000,99.3000,97.7000,93.6000,73.8000,0.2000,222490.90,374.38,0,0,0
566000,40055.8,282230.7,532928,151998,99.9000,99.4500,98.1500,94.3000,73.9500,0.2500,222512.96,372.31,0,0,0
568000,40195.6,283824.7,528212,152012,99.9000,99.7000,98.0500,94.5000,74.5500,0.1000,222175.23,373.81,0,0,0
570000,40334.4,283165.1,507628,152028,99.9500,99.5500,98.1500,94.2500,73.9500,0.1000,222308.76,373.26,0,0,0
572000,40473.7,285110.4,528400,152046,99.9000,99.1000,97.7000,94.6000,75.0000,0.2500,222187.51,373.99,0,0,0
574000,40611.5,286114.8,554156,152070,99.9500,99.8000,98.0500,93.9000,75.8500,0.1500,222180.07,372.68,0,0,0
576000,40747.2,284593.5,533516,152100,99.9000,99.4500,97.9000,94.7000,74.6000,0.0500,222053.77,373.91,0,0,0
578000,40884.9,284275.1,579544,152121,99.9500,99.6000,98.1500,94.9000,76.3000,0.3000,222746.82,374.19,0,0,0
580000,41025.1,281597.8,605332,152128,99.7500,99.3500,97.8000,94.3000,73.3500,0.2500,222784.34,376.33,0,0,0
582000,41166.6,286547.0,581948,152140,99.9500,99.5500,98.3000,94.8500,75.5500,0.1000,222402.32,373.05,0,0,0
584000,41305.1,285376.2,452120,152160,99.7500,99.4000,98.7000,94.7000,74.8500,0.0000,222367.15,370.43,0,0,0
586000,41442.5,285078.4,565456,152184,99.8000,99.2000,98.2500,94.6000,75.1500,0.2000,222627.07,371.03,0,0,0
588000,41590.0,280172.7,533168,152162,99.8500,99.4500,97.9000,93.8000,72.9500,0.1500,222939.73,374.35,0,0,0
590000,41750.7,284580.5,524316,152099,99.8500,99.3000,97.8000,94.4500,74.7000,0.0500,222544.06,370.41,0,0,0
592000,41912.1,286490.7,585260,152038,99.8500,99.7000,98.4000,95.5500,75.2000,0.2500,222521.31,374.51,0,0,0
594000,42070.3,281687.4,534252,151980,99.8500,99.3500,97.8500,93.5000,74.0000,0.1500,222939.09,371.26,0,0,0
596000,42232.2,287008.6,532280,151919,99.9000,99.5000,98.1500,94.8000,75.5500,0.2000,222315.22,370.47,0,0,0
598000,42394.3,286239.2,565844,151857,100.0000,99.6000,98.2500,94.7000,75.6000,0.2500,222388.06,375.33,0,0,0
600000,42557.1,286133.8,563272,151791,99.8000,99.4000,97.2500,94.2000,76.0000,0.2500,222459.02,371.48,0,0,0
602000,42717.4,286587.7,529328,151736,99.9000,99.7000,98.4000,95.0500,76.1000,0.1000,222658.56,372.87,0,0,0
604000,42877.9,285575.0,575980,151679,99.8000,99.4000,98.3000,94.9000,74.8000,0.1000,222531.39,371.89,0,0,0
606000,43042.4,284593.7,483996,151607,100.0000,99.4500,97.9500,94.8000,75.2000,0.0500,222815.55,372.12,0,0,0
608000,43202.2,282145.3,529704,151548,99.7000,99.5000,97.3500,93.1000,75.2000,0.1500,222768.15,372.65,0,0,0
610000,43362.7,285176.7,533384,151492,99.9500,99.3500,97.9000,94.3000,74.7000,0.2000,222567.75,375.91,0,0,0
612000,43523.6,284883.3,563208,151434,99.7500,99.4000,97.9500,94.5500,75.3500,0.1000,222699.33,376.75,0,0,0
614000,43680.3,286636.1,498324,151394,99.8000,99.3500,98.0000,94.4500,76.1000,0.1000,222553.75,372.53,0,0,0
616000,43837.6,285917.7,533132,151351,100.0000,99.4500,98.1500,93.9000,75.4000,0.1500,222367.56,376.74,0,0,0
618000,43995.5,288634.8,480568,151311,99.8500,99.5000,98.1000,95.0500,76.7500,0.0500,222342.50,372.49,0,0,0
