episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
230000,685.8,81366.3,238692,903235,99.1500,94.2500,74.3500,22.8000,0.1000,0.0000,34667.30,242.42
232000,693.7,80380.6,190800,903412,99.5000,94.2000,74.2500,21.6000,0.0000,0.0000,34851.87,242.20
234000,701.9,84063.9,271056,903559,99.8500,94.8500,75.9000,25.4000,0.1000,0.0000,34983.16,244.12
236000,710.1,82367.4,288288,903679,99.6000,94.4500,74.3500,24.0500,0.1000,0.0000,35232.58,244.71
238000,718.4,85526.2,235592,903829,99.7000,94.6500,77.5500,25.9000,0.1500,0.0000,35354.78,245.39
240000,726.7,84196.6,242112,903921,99.6000,94.6000,76.8500,24.2000,0.2000,0.0000,35605.81,244.85
242000,735.0,82349.1,266820,903866,99.4500,94.0000,75.2500,23.0000,0.1000,0.0000,35934.43,243.98
244000,743.4,84839.0,232576,903864,99.7500,94.4500,75.5000,25.9500,0.1000,0.0000,36108.44,243.88
246000,751.8,82721.0,245480,903753,99.2000,94.2000,74.2500,24.5500,0.1000,0.0000,36383.79,245.11
248000,760.2,84532.8,225500,903677,99.6500,95.0500,75.2500,25.4500,0.2000,0.0000,36509.86,244.87
250000,768.6,85225.7,232988,903731,99.4500,93.8000,75.7000,27.2500,0.0500,0.0000,36736.95,246.41
252000,777.0,86594.8,286500,903990,99.5500,94.8500,77.9000,26.3000,0.1500,0.0000,36948.47,245.65
254000,785.5,85911.4,293596,903984,99.5500,94.8500,76.3500,26.6500,0.4000,0.0000,37165.43,247.50
256000,794.2,87350.8,264796,903908,99.5000,94.2500,77.6500,27.7000,0.2500,0.0000,37291.25,248.72
258000,803.0,87413.6,261860,903810,99.6000,94.9000,76.9500,28.6000,0.0500,0.0000,37527.38,248.75
260000,811.7,87570.2,286636,903772,99.5500,95.2000,77.6500,28.5500,0.2500,0.0000,37711.51,249.65
