episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
850000,8358.3,145869.4,372768,450649,99.9500,99.0000,92.5500,63.1500,16.1500,0.0000,85916.23,314.04,0,0,0
852000,8386.0,147513.5,374444,450620,99.9500,98.9000,92.7500,63.3500,16.9500,0.0000,86046.31,312.52,0,0,0
854000,8413.8,148971.8,371296,450598,99.9500,98.1000,92.0000,64.1000,17.8500,0.0000,86078.45,312.88,0,0,0
856000,8441.4,146602.1,359892,450568,99.9500,99.0000,92.1000,62.8500,16.7500,0.0000,86386.17,312.42,0,0,0
858000,8469.0,147696.4,387024,450549,99.9000,98.4500,91.8500,63.6000,17.0500,0.0000,86514.83,312.18,0,0,0
860000,8496.8,148899.4,367140,450526,99.9000,98.2000,91.7500,63.6000,18.6000,0.0000,86680.28,312.11,0,0,0
862000,8524.1,146732.6,380980,450506,99.8000,98.2500,92.0500,62.4500,17.7500,0.0000,86941.63,311.71,0,0,0
864000,8552.0,149451.4,374088,450487,99.9000,98.8000,92.6500,63.8000,18.0500,0.0000,86854.06,313.91,0,0,0
866000,8579.5,148376.7,379220,450475,99.9000,98.1500,91.5000,65.0500,17.2000,0.0000,86775.72,315.92,0,0,0
868000,8607.1,147596.5,376392,450456,99.8500,98.6000,91.5500,63.2000,17.6500,0.0000,87193.13,314.68,0,0,0
870000,8634.7,146938.4,379236,450429,99.7500,98.3000,91.3500,63.3500,17.0500,0.0000,87317.45,314.13,0,0,0
872000,8662.1,146927.7,385728,450410,99.8500,98.4000,92.0500,63.1500,17.2500,0.0000,87588.58,313.62,0,0,0
874000,8689.8,147858.2,362664,450385,99.9500,98.8500,91.9500,63.3500,18.1500,0.0000,87662.56,315.01,0,0,0
876000,8717.9,150299.8,370528,450359,99.8000,97.8500,91.7500,64.4000,18.6500,0.0000,87597.61,316.30,0,0,0
878000,8745.7,148254.4,386744,450334,99.9000,98.4000,91.6500,64.3500,16.7500,0.0000,87760.16,317.05,0,0,0
880000,8773.5,148747.6,382624,450312,99.8500,98.1500,92.9000,63.6000,17.4000,0.0000,87944.76,314.23,0,0,0
882000,8801.1,147008.6,362844,450284,99.9500,98.4500,91.3500,62.6500,17.5500,0.0000,88154.37,314.35,0,0,0
884000,8829.0,149283.2,374176,450260,100.0000,98.7000,92.4000,64.6000,18.0500,0.0000,88237.48,315.29,0,0,0
886000,8856.5,147977.2,368152,450248,100.0000,98.7500,91.8000,64.6000,16.8000,0.0000,88446.02,316.40,0,0,0
888000,8884.5,151319.4,362364,450236,100.0000,98.9000,92.5000,64.8000,19.1000,0.0000,88421.86,315.32,0,0,0
890000,8911.5,145606.1,387304,450229,99.6000,98.2000,92.2500,61.8000,17.0500,0.0000,88781.23,316.28,0,0,0
892000,8939.8,151580.7,364172,450209,99.9000,99.0000,92.7500,66.0000,19.0000,0.0000,88603.47,317.25,0,0,0
894000,8967.6,149314.2,366900,450193,99.9500,98.3500,92.5500,64.1000,17.6000,0.0000,88958.93,316.31,0,0,0
896000,8995.2,149817.6,355436,450189,99.7500,98.3500,92.5500,63.8500,17.9500,0.0000,88864.98,317.04,0,0,0
898000,9023.5,152739.8,383396,450176,99.9000,98.3500,93.1500,64.8000,19.4500,0.0000,88883.45,317.94,0,0,0
900000,9051.5,151798.2,367152,450172,99.9500,98.5000,92.0000,65.3000,19.2000,0.0000,89145.20,317.10,0,0,0
902000,9079.5,150335.0,368072,450153,99.8000,98.5500,91.9500,64.4000,18.6000,0.0000,89457.22,317.06,0,0,0
904000,9107.2,150781.6,355556,450151,99.9000,98.4500,92.8500,65.2500,18.3000,0.0000,89340.61,319.42,0,0,0
906000,9134.3,147056.0,375820,450156,99.9500,98.7500,92.9000,64.4500,15.9500,0.0000,89755.71,317.66,0,0,0
908000,9161.5,147793.6,362944,450157,99.8500,98.3500,91.9500,64.2000,16.9500,0.0000,89943.54,318.11,0,0,0
910000,9189.1,147503.8,369096,450135,99.8000,98.4500,91.6500,62.6000,17.9000,0.0000,89931.57,320.56,0,0,0
912000,9217.0,150846.4,383140,450127,99.9000,98.9500,92.8000,64.5000,18.8000,0.0000,90058.25,317.54,0,0,0
914000,9244.8,150726.5,375060,450119,99.8500,98.4000,92.0500,65.4500,18.2500,0.0000,89947.89,318.77,0,0,0
916000,9272.8,148972.6,369332,450093,99.8500,98.4000,92.3500,64.1500,18.0500,0.0000,90323.04,319.63,0,0,0
918000,9299.8,148989.4,366568,450113,99.8000,98.3500,91.9000,64.9500,17.3000,0.0000,90389.88,320.14,0,0,0
920000,9327.5,150460.7,364580,450111,100.0000,99.2500,92.9000,64.9500,18.0000,0.0000,90520.44,319.06,0,0,0
922000,9355.1,149392.5,377320,450103,99.8000,98.1500,91.4500,64.4500,18.3500,0.0000,90658.78,319.36,0,0,0
924000,9383.2,151760.0,382648,450096,99.9000,98.5000,91.4500,65.6500,18.8000,0.0000,90446.82,323.84,0,0,0
926000,9411.2,151782.7,376872,450086,99.8000,98.2000,91.5500,65.9000,19.6000,0.0000,90745.48,322.28,0,0,0
928000,9438.9,149869.3,370660,450081,99.8000,98.2500,93.1000,64.4000,18.2500,0.0000,91007.88,321.78,0,0,0
930000,9466.9,150433.4,367296,450064,99.8500,98.5000,92.2500,65.0000,17.9500,0.0000,91125.56,318.82,0,0,0
932000,9495.2,151344.2,372016,450038,99.8500,98.3000,92.0000,66.0000,18.8500,0.0000,91054.13,322.91,0,0,0
934000,9523.1,149394.1,362800,450017,100.0000,98.3500,92.2000,64.0000,18.5500,0.0000,91692.06,317.59,0,0,0
936000,9551.8,152950.4,372252,449989,99.9000,98.3500,93.3000,65.9500,19.5500,0.0000,91516.21,318.44,0,0,0
938000,9579.5,149791.2,387312,449982,99.7000,98.6000,92.5000,63.4000,17.7000,0.0000,91683.68,320.16,0,0,0
940000,9608.0,153272.1,366288,449963,99.8000,98.5000,92.4500,65.7500,19.6500,0.0000,91497.75,321.26,0,0,0
942000,9636.2,154307.5,386424,449968,99.8000,98.5000,92.5000,67.3000,19.8000,0.0000,91649.57,320.71,0,0,0
944000,9663.3,147531.6,385384,449970,99.9000,97.7000,91.7000,64.0000,17.5500,0.0000,92103.57,323.70,0,0,0
946000,9690.3,149195.6,364648,449992,99.8500,98.1000,92.7000,65.8500,17.6000,0.0000,92253.18,322.24,0,0,0
948000,9718.2,152853.1,365428,450001,99.9000,98.7500,92.0000,66.8000,18.4000,0.0000,92020.84,322.55,0,0,0
950000,9746.2,151950.4,363652,449992,99.8500,97.9000,91.7500,65.7500,19.3000,0.0000,92348.02,320.09,0,0,0
952000,9774.3,151059.4,386188,449977,99.9000,98.6500,92.2500,64.9500,18.8500,0.0000,92558.70,321.74,0,0,0
954000,9802.1,153882.2,378048,449999,99.8500,99.0000,93.5000,65.6000,19.6500,0.0000,92464.17,323.88,0,0,0
956000,9830.0,151419.9,367948,449995,99.9500,98.7500,93.3500,64.8500,17.4500,0.0000,92593.51,321.18,0,0,0
958000,9858.0,151307.8,384348,449986,99.8000,98.4500,92.5000,64.9000,18.7000,0.0000,92940.79,321.21,0,0,0
960000,9885.8,150426.6,364428,449977,99.7500,98.6500,92.3000,64.9000,19.0500,0.0000,93178.04,321.65,0,0,0
962000,9915.0,158465.2,373636,449964,99.9500,98.8000,92.6000,68.4000,21.7000,0.0000,92653.65,321.86,0,0,0
964000,9943.1,153789.7,376776,449971,99.8500,98.3000,92.3000,65.9500,19.8000,0.0000,92988.57,321.97,0,0,0
966000,9970.8,152327.1,374132,449978,99.9000,99.0500,92.5500,65.3000,19.8000,0.0000,93283.99,325.45,0,0,0
968000,9998.6,155670.7,367812,450012,99.8500,98.8000,92.9500,66.4000,20.4500,0.0000,93257.81,322.58,0,0,0
970000,10025.9,153594.9,377320,450048,99.7000,98.0500,92.9500,65.6500,19.5500,0.0000,93275.11,324.84,0,0,0
972000,10053.0,151757.4,373836,450083,99.9000,98.7000,93.6000,66.0000,18.3000,0.0000,93441.80,326.23,0,0,0
974000,10081.0,152149.0,368908,450079,99.9000,98.9500,92.6000,64.3500,19.8500,0.0000,93832.56,323.59,0,0,0
976000,10109.1,154859.4,376760,450090,99.9000,99.0500,92.8500,65.4500,21.0000,0.0000,93942.01,322.32,0,0,0
978000,10137.5,152576.5,363140,450073,99.8500,98.3500,92.8500,65.5000,19.4500,0.0000,94323.36,321.79,0,0,0
980000,10165.9,155243.1,378896,450071,99.9500,98.5000,92.0500,68.0000,20.5500,0.0000,94070.53,325.84,0,0,0
982000,10194.0,152952.7,387044,450068,99.8500,98.2000,91.7500,65.6000,20.8000,0.0000,94353.55,324.22,0,0,0
984000,10222.4,154848.7,368928,450067,99.8500,98.9000,92.6000,65.5500,19.8000,0.0000,94204.95,324.10,0,0,0
986000,10250.6,152724.5,368024,450059,99.9500,99.1500,93.0000,65.8500,18.9500,0.0000,94503.73,327.21,0,0,0
988000,10279.3,156385.7,379500,450050,99.9500,98.5000,92.5500,66.1500,22.3000,0.0000,94435.27,324.28,0,0,0
990000,10307.8,153911.4,369464,450035,99.8500,98.4500,92.2000,65.9500,20.2500,0.0000,94802.27,322.98,0,0,0
992000,10335.6,152891.6,381512,450050,99.9500,98.8500,93.0500,66.6000,18.4500,0.0000,94686.16,327.79,0,0,0
994000,10362.7,153631.5,373964,450096,99.9000,98.7500,92.6000,66.4000,19.5500,0.0000,94873.42,324.98,0,0,0
996000,10390.5,155256.0,392900,450121,99.9000,98.7500,92.7500,66.0500,21.1000,0.0000,95037.47,325.61,0,0,0
998000,10417.5,152957.9,372608,450164,99.7500,98.7500,91.4000,65.6000,19.4500,0.0000,95122.40,325.90,0,0,0
1000000,10445.3,154111.9,367968,450184,99.9000,98.6500,93.1500,66.8000,20.2000,0.0000,95514.68,323.57,0,0,0
1002000,10472.9,153255.6,362364,450201,99.9000,98.6500,92.3500,65.7000,19.6500,0.0000,95258.98,328.86,0,0,0
1004000,10500.9,153053.6,370516,450205,99.6000,98.6500,92.6500,65.7000,19.8500,0.0000,95467.41,328.22,0,0,0
1006000,10528.4,150766.6,379624,450214,99.9000,98.2000,91.4500,63.9500,19.1000,0.0000,95519.53,328.96,0,0,0
1008000,10556.7,152906.6,383048,450199,99.9500,98.5500,93.0500,66.7000,19.0500,0.0000,95542.96,327.86,0,0,0
1010000,10585.5,155788.9,377840,450187,99.7000,98.4500,92.5000,65.8500,21.4500,0.0000,95638.10,328.75,0,0,0
1012000,10614.2,155871.0,377948,450180,100.0000,98.7500,93.5000,67.6000,20.5000,0.0000,95996.85,325.08,0,0,0
1014000,10641.9,153669.5,385024,450198,99.6500,98.4000,92.7000,66.1500,19.7000,0.0000,95963.47,326.75,0,0,0
1016000,10670.4,158115.3,368848,450208,99.9500,98.7000,93.6500,67.5500,21.7500,0.0000,95938.23,328.60,0,0,0
1018000,10699.0,155589.8,382084,450202,99.9500,98.5500,92.1000,66.6000,20.8000,0.0000,96046.97,328.28,0,0,0
1020000,10728.0,158061.6,368276,450198,99.9500,98.5500,93.0000,67.5000,22.3000,0.0000,96193.00,328.29,0,0,0
1022000,10756.3,155953.3,370676,450203,99.6500,98.2000,92.1500,65.9500,21.7500,0.0000,96162.95,327.88,0,0,0
1024000,10785.2,157746.3,386960,450199,99.9000,99.1000,93.7500,66.9500,21.3500,0.0000,96484.67,328.10,0,0,0
1026000,10814.3,158057.6,366332,450190,99.7500,98.5000,92.9500,68.9500,21.6500,0.0000,96570.47,327.92,0,0,0
1028000,10842.7,155701.0,375648,450190,99.8500,98.5000,92.9500,65.6000,21.3500,0.0000,96783.66,326.31,0,0,0
1030000,10872.0,158268.7,386556,450173,99.8500,98.4500,92.4500,67.3000,22.9000,0.0000,96908.21,326.69,0,0,0
1032000,10900.7,155952.6,372852,450166,99.7500,98.8000,93.2000,66.4500,21.3000,0.0000,96940.22,331.45,0,0,0
1034000,10929.7,156036.4,389100,450144,100.0000,98.8000,93.6500,65.7500,21.5000,0.0000,97192.57,327.62,0,0,0
1036000,10958.5,155350.3,369480,450127,99.7500,98.7000,92.9000,67.7000,20.5000,0.0000,97254.67,328.78,0,0,0
1038000,10987.1,154358.2,374244,450114,99.9500,98.7000,92.9500,66.7500,20.3500,0.0000,97438.23,328.14,0,0,0
1040000,11015.6,154944.3,385748,450106,99.9000,98.6500,92.8500,65.9500,20.5000,0.0000,97558.65,327.47,0,0,0
1042000,11044.7,157265.5,386932,450093,99.7500,98.4500,92.4000,66.3500,22.4500,0.0000,97627.65,328.62,0,0,0
1044000,11074.0,159242.5,385304,450082,100.0000,98.6500,92.9500,68.5500,22.1000,0.0000,97452.94,330.48,0,0,0
1046000,11103.2,159003.8,384348,450073,99.6500,98.5500,92.8000,66.6500,22.5000,0.0000,97758.65,327.50,0,0,0
1048000,11130.8,152309.0,361348,450084,99.9000,98.3000,91.8000,63.3500,20.7500,0.0000,97956.91,329.04,0,0,0
1050000,11158.9,156317.3,365296,450105,99.9500,98.9000,92.3500,66.8000,21.5000,0.0000,97839.51,330.77,0,0,0
1052000,11187.2,157559.4,389148,450122,99.9000,98.6500,92.4500,68.2000,21.2000,0.0000,98019.10,330.69,0,0,0
1054000,11214.8,158060.1,382364,450171,99.7000,98.4000,93.0500,67.6000,21.9500,0.0000,98159.71,330.86,0,0,0
1056000,11241.9,153760.8,360696,450212,99.8000,98.3500,92.3500,65.4500,20.9500,0.0000,98206.93,330.66,0,0,0
1058000,11269.9,155536.5,375748,450231,99.8000,98.5000,92.6500,67.2500,20.3500,0.0000,98573.72,327.56,0,0,0
1060000,11299.0,159860.2,381720,450232,99.7500,98.8000,93.8000,67.8000,23.1500,0.0000,98268.26,333.33,0,0,0
1062000,11327.5,156357.0,367040,450235,99.8500,98.5000,93.3500,67.7500,20.5500,0.0000,98649.74,330.53,0,0,0
1064000,11356.5,159302.9,386392,450236,99.9000,98.6000,93.5500,67.5500,22.2500,0.0000,98457.91,334.44,0,0,0
1066000,11385.1,156730.4,371096,450234,99.9000,98.4500,92.7000,67.7000,22.2000,0.0000,98855.47,332.52,0,0,0
1068000,11414.3,158623.6,376420,450225,99.9000,98.7500,93.2000,67.6500,22.1500,0.0000,98964.68,331.70,0,0,0
1070000,11442.5,157382.1,363880,450246,99.9000,98.8000,93.3500,67.8000,21.4000,0.0000,99127.90,329.65,0,0,0
1072000,11471.8,161076.1,387372,450247,99.8000,98.6500,93.4000,68.0500,22.3500,0.0000,98615.86,333.46,0,0,0
1074000,11499.5,157028.2,384492,450283,99.9000,98.7000,93.2500,67.4500,21.5500,0.0000,99446.15,329.66,0,0,0
1076000,11527.3,158249.4,387332,450324,99.8500,98.4500,92.9500,67.7000,21.7500,0.0000,99203.01,333.25,0,0,0
1078000,11555.7,161392.1,376064,450363,99.9000,98.9000,93.2000,68.8500,23.4500,0.0000,99153.99,334.41,0,0,0
1080000,11583.8,159375.7,371188,450397,99.7500,98.3500,92.4500,68.4000,22.8500,0.0000,99622.86,331.50,0,0,0
1082000,11612.1,160072.4,382496,450430,99.9000,98.1500,92.7000,67.5000,24.3500,0.0000,99650.05,332.58,0,0,0
1084000,11639.6,157303.2,375468,450473,99.7500,98.3000,92.1000,66.1500,22.2500,0.0000,99775.32,332.05,0,0,0
1086000,11667.2,159836.4,385000,450529,99.7500,98.6000,92.8000,66.4500,24.3000,0.0000,99858.37,332.91,0,0,0
1088000,11695.2,160465.4,364752,450574,99.8500,97.7000,92.4000,67.8000,23.9000,0.0000,99905.38,332.04,0,0,0
1090000,11724.0,158532.0,371052,450577,99.7000,98.4500,92.3000,67.8500,22.8000,0.0000,100321.70,331.54,0,0,0
1092000,11753.3,158193.7,378108,450559,100.0000,98.3000,92.6500,66.5500,23.3500,0.0000,100282.16,335.27,0,0,0
1094000,11782.6,160054.7,386232,450550,99.9500,99.0000,93.2000,67.4500,23.8000,0.0000,100179.13,333.35,0,0,0
1096000,11811.8,158856.9,366544,450538,99.8500,98.8000,92.7500,67.8000,23.6000,0.0000,100539.60,333.68,0,0,0
1098000,11841.0,159714.7,368604,450532,99.9500,99.1500,92.9500,67.5500,23.5500,0.0000,100387.90,333.57,0,0,0
1100000,11869.9,157431.1,374092,450524,99.9000,98.9500,92.6500,66.0000,22.6000,0.0000,100725.58,334.45,0,0,0
1102000,11899.5,160699.1,384196,450511,99.8000,98.7000,93.7000,68.8000,22.9500,0.0000,100888.51,331.06,0,0,0
1104000,11929.3,160793.1,368920,450489,99.8000,99.0000,93.2000,67.4500,24.3500,0.0000,100865.31,332.72,0,0,0
1106000,11958.7,160251.7,362976,450477,99.9000,98.6500,92.5500,68.6000,23.9000,0.0000,100917.45,334.23,0,0,0
1108000,11987.6,156720.3,380084,450464,99.7500,98.5500,93.0500,66.5500,21.9000,0.0000,101354.53,331.82,0,0,0
1110000,12016.7,158426.9,378264,450454,99.9000,98.6000,93.0000,67.2500,23.4000,0.0000,101344.95,333.62,0,0,0
1112000,12046.2,160055.0,384680,450440,99.6500,98.5500,92.6500,67.6000,23.7000,0.0000,101263.97,333.57,0,0,0
1114000,12076.0,162499.5,382532,450428,99.8000,98.7000,93.9000,68.6000,24.2500,0.0000,101203.86,336.14,0,0,0
1116000,12105.2,158355.2,385552,450417,99.9000,98.6500,92.9000,67.0000,22.8500,0.0000,101495.25,335.29,0,0,0
1118000,12134.2,157303.9,384416,450401,99.8500,98.8000,92.0500,66.2500,23.2500,0.0000,101692.22,333.44,0,0,0
1120000,12163.5,159717.1,386644,450395,99.6500,98.5000,93.4000,68.3000,22.8500,0.0000,101947.98,332.38,0,0,0
1122000,12192.1,154939.3,385932,450380,99.7000,98.1500,91.4500,65.2000,22.0500,0.0000,102091.79,335.41,0,0,0
1124000,12221.8,162550.3,386084,450374,99.9000,99.1000,94.2500,68.5000,25.0500,0.0000,101913.99,334.70,0,0,0
1126000,12251.6,160410.9,387236,450352,99.7500,97.9000,92.5000,67.0500,24.3000,0.0000,101948.98,334.67,0,0,0
1128000,12280.9,157750.1,375508,450332,99.7000,98.4000,93.7500,66.7000,22.0000,0.0000,102059.42,336.76,0,0,0
1130000,12310.7,160517.4,386992,450310,99.9500,98.8500,93.2000,67.0000,24.0000,0.0000,102164.72,338.45,0,0,0
1132000,12339.9,159225.4,367800,450299,100.0000,98.6000,92.7000,67.3000,24.0500,0.0000,102321.10,337.44,0,0,0
1134000,12369.7,160197.9,382896,450276,99.7000,99.0000,93.3500,68.0000,23.7000,0.0000,102593.63,333.90,0,0,0
1136000,12399.1,161243.0,386296,450270,99.9000,98.8500,93.0000,68.8000,24.4500,0.0000,102687.47,334.44,0,0,0
1138000,12428.9,159870.4,386612,450245,99.9000,98.9500,92.4500,66.6000,24.2000,0.0000,102560.77,337.79,0,0,0
1140000,12457.9,157477.3,374196,450234,99.8000,98.0500,92.2000,65.7500,23.0500,0.0000,102731.34,338.57,0,0,0
1142000,12487.7,162960.6,382456,450226,99.7500,98.4000,93.3000,68.8000,25.9000,0.0000,102811.22,336.95,0,0,0
1144000,12517.6,162335.5,381804,450209,99.7500,98.9000,94.0500,67.6500,25.5000,0.0000,102993.77,335.78,0,0,0
1146000,12547.3,162261.2,385176,450199,99.8500,98.9000,93.1000,67.2000,25.6000,0.0000,102931.63,335.99,0,0,0
1148000,12577.2,162808.4,387172,450186,100.0000,98.8500,94.1000,69.4000,24.6000,0.0000,103239.35,334.18,0,0,0
1150000,12606.6,158533.9,378868,450168,99.9500,98.8000,93.1000,65.9000,23.5000,0.0000,103632.99,334.91,0,0,0
1152000,12636.3,160267.0,385672,450147,99.9500,98.7000,92.9000,68.2500,24.2000,0.0000,103261.42,338.06,0,0,0
1154000,12666.0,161783.1,384412,450136,99.7500,98.5000,93.6000,69.4500,24.9500,0.0000,103640.44,333.43,0,0,0
1156000,12695.3,161321.2,386352,450136,99.9000,98.8500,92.9000,67.9000,25.1000,0.0000,103603.54,335.98,0,0,0
1158000,12724.8,159933.5,382980,450120,99.7500,98.3500,93.0000,66.4500,24.3000,0.0000,103858.92,334.30,0,0,0
1160000,12754.5,163212.5,378260,450118,99.9500,98.7000,93.5000,68.3000,26.4000,0.0000,103935.69,335.11,0,0,0
1162000,12785.1,166396.7,377872,450101,99.8000,99.3500,93.9500,69.5000,27.0500,0.0000,103782.11,335.48,0,0,0
1164000,12815.2,162584.1,386236,450079,99.9000,98.9000,93.6500,68.0000,25.5500,0.0000,104080.99,335.58,0,0,0
1166000,12845.0,162093.4,386608,450066,99.9000,98.2000,92.8500,69.1000,25.0000,0.0000,104128.23,336.61,0,0,0
1168000,12875.3,164633.3,378088,450048,99.8000,98.6500,93.2000,69.2000,26.5000,0.0000,104126.51,336.11,0,0,0
1170000,12905.2,161452.6,387168,450030,99.8500,98.7000,93.2500,68.0500,24.7500,0.0000,104478.92,338.74,0,0,0
1172000,12935.5,165301.2,383388,450018,99.9500,99.2500,94.6000,70.7000,25.4500,0.0000,104405.55,337.50,0,0,0
1174000,12965.2,161622.1,387332,450007,99.8000,98.8500,93.3000,68.0500,24.7000,0.0000,104544.30,339.14,0,0,0
1176000,12994.7,165479.3,378096,450020,99.9500,98.5500,94.0000,71.1500,26.6000,0.0000,104623.46,338.61,0,0,0
1178000,13024.1,164667.7,386800,450037,99.7500,98.9000,93.4500,68.9500,25.9000,0.0000,104664.42,339.73,0,0,0
1180000,13053.5,165953.2,384200,450060,100.0000,98.7500,93.3000,69.2000,26.3000,0.0000,104498.23,339.23,0,0,0
1182000,13082.1,159277.6,387156,450071,99.7500,99.1000,92.5000,67.2500,24.2000,0.0000,105209.91,339.54,0,0,0
1184000,13111.1,161289.6,386768,450083,99.7000,98.3000,92.0500,67.4500,25.0500,0.0000,105117.77,336.68,0,0,0
1186000,13140.8,165241.4,381624,450089,99.9000,98.8500,93.5500,68.0500,26.8500,0.0000,105084.61,336.63,0,0,0
1188000,13170.0,165870.1,386276,450119,99.8500,98.7000,93.9500,69.8000,26.4000,0.0000,105257.11,336.60,0,0,0
1190000,13197.7,162495.2,386924,450180,99.9000,99.1500,93.9000,67.8000,25.5000,0.0000,105465.93,338.84,0,0,0
1192000,13226.1,163605.1,387112,450222,99.8500,98.8500,93.3500,69.0000,25.8000,0.0000,105661.11,337.70,0,0,0
1194000,13254.9,167342.6,386972,450270,99.7500,98.8000,93.4000,69.7500,27.4500,0.0000,105366.36,338.17,0,0,0
1196000,13284.1,165068.3,378664,450294,99.8500,98.8500,93.7000,68.4000,26.6000,0.0000,105668.00,338.28,0,0,0
1198000,13313.1,166416.0,386332,450330,99.8500,98.5500,93.2500,70.3500,27.4500,0.0000,105567.96,339.38,0,0,0
1200000,13342.4,164844.7,385400,450350,99.9000,99.1000,94.0000,70.6000,25.9500,0.0000,105974.30,339.14,0,0,0
1202000,13371.6,162936.6,384832,450363,99.8500,98.4000,93.1000,68.7500,25.5500,0.0000,105972.13,339.84,0,0,0
1204000,13401.1,166393.5,386396,450378,99.8000,98.7000,94.0000,68.1500,27.8000,0.0000,105948.96,341.49,0,0,0
1206000,13431.0,164635.0,387092,450374,99.8000,98.3500,92.9000,67.8500,27.7500,0.0000,106113.13,338.97,0,0,0
1208000,13461.0,163471.6,386192,450360,99.8000,98.7500,93.5500,67.2500,26.3500,0.0000,106192.23,339.05,0,0,0
1210000,13490.3,164063.8,386156,450377,99.7000,98.4000,92.9500,68.7000,26.2000,0.0000,106229.31,338.91,0,0,0
1212000,13520.8,167487.3,387668,450366,99.7500,98.9000,93.5500,69.1500,28.0000,0.0000,106305.26,339.80,0,0,0
1214000,13551.4,167479.3,385464,450352,99.9500,98.3500,93.1000,69.7500,28.7500,0.0000,106395.17,338.22,0,0,0
1216000,13582.2,167426.0,381548,450334,99.9500,98.8500,92.8500,68.9500,29.7000,0.0000,106423.41,338.85,0,0,0
1218000,13612.2,165082.2,379552,450328,99.8000,98.6500,93.4000,68.2500,27.2500,0.0000,106605.56,340.03,0,0,0
1220000,13642.6,166484.3,386780,450317,99.9000,98.7500,92.7500,70.0500,27.1500,0.0000,106786.32,339.21,0,0,0
1222000,13673.2,167468.8,385140,450308,99.8500,98.5500,92.5500,69.7500,28.1000,0.0000,106830.16,340.13,0,0,0
1224000,13702.9,164663.7,386388,450309,99.7000,98.4000,92.9000,68.8000,26.3500,0.0000,107228.90,339.19,0,0,0
1226000,13732.0,166371.3,385124,450340,99.9500,98.5000,93.5000,69.8500,27.6000,0.0000,107211.17,338.89,0,0,0
1228000,13762.4,170384.0,374712,450351,99.8500,98.7500,93.9000,71.4500,29.5500,0.0000,107410.09,337.66,0,0,0
1230000,13792.8,166850.9,384108,450343,99.7500,98.5500,93.6500,69.4500,28.3500,0.0000,107441.76,339.11,0,0,0
1232000,13822.7,165455.2,386828,450343,99.7000,98.5500,93.3500,68.6500,26.9000,0.0000,107444.58,337.65,0,0,0
1234000,13853.6,168363.4,386552,450326,99.9500,98.8000,94.3000,69.9500,28.2000,0.0000,107566.34,339.14,0,0,0
1236000,13884.6,169049.4,385304,450311,99.8500,98.7000,93.7500,70.1500,29.3500,0.0000,107511.63,342.07,0,0,0
1238000,13914.1,163794.4,386896,450315,99.9500,98.7000,92.8000,67.8000,25.8000,0.0000,107693.82,341.21,0,0,0
1240000,13944.5,168091.8,388224,450313,99.8500,98.8500,93.3500,69.4000,28.3000,0.0000,107746.41,339.65,0,0,0
1242000,13974.8,166971.7,387108,450308,99.8500,98.9500,94.0500,69.8500,27.5000,0.0000,107937.29,340.53,0,0,0
1244000,14005.3,166876.9,384804,450297,99.9500,98.8000,94.0000,69.2000,28.2500,0.0000,108193.75,338.51,0,0,0
1246000,14034.6,166557.5,386488,450325,99.8000,98.6500,93.6500,69.2500,27.6000,0.0000,108256.53,339.38,0,0,0
1248000,14063.0,164827.8,386476,450369,99.8500,98.5000,93.3000,67.9500,27.2500,0.0000,108246.90,340.64,0,0,0
1250000,14092.1,169156.7,386668,450413,99.8000,98.7000,93.3500,70.3000,29.3500,0.0000,108295.02,339.00,0,0,0
1252000,14121.2,163492.3,386532,450429,99.8000,98.8500,93.5500,68.4000,25.9000,0.0000,108628.51,343.22,0,0,0
1254000,14150.5,166803.6,387320,450455,99.8500,98.9500,93.7500,71.0000,27.0000,0.0000,108811.71,340.59,0,0,0
1256000,14180.8,169604.2,386196,450463,99.8500,98.6000,93.4500,70.0500,29.7000,0.0000,108433.34,340.69,0,0,0
1258000,14211.1,167260.1,382904,450459,99.8500,98.4500,93.8500,69.7500,28.0000,0.0000,108644.48,343.28,0,0,0
1260000,14241.1,165140.2,386180,450455,99.9000,99.0000,94.1000,69.5000,26.2000,0.0000,109069.47,338.95,0,0,0
1262000,14270.7,169752.7,385244,450485,99.9500,98.6500,93.1500,70.1000,29.1500,0.0000,108649.50,343.04,0,0,0
1264000,14300.0,165917.6,386528,450506,99.6500,98.4500,94.3500,68.8000,26.6500,0.0000,109184.77,340.40,0,0,0
1266000,14329.5,167618.6,386540,450532,99.9500,98.6000,93.3000,70.0000,28.1500,0.0000,109209.68,341.37,0,0,0
1268000,14358.9,167315.0,385696,450555,99.9000,98.9000,93.4500,69.6000,28.1500,0.0000,109362.96,341.92,0,0,0
1270000,14389.0,165717.0,386416,450552,99.9000,98.5000,92.1000,67.3500,27.5500,0.0000,109010.93,345.35,0,0,0
1272000,14418.7,166156.3,387368,450560,99.8500,98.3500,93.2500,68.9000,27.4500,0.0000,109299.03,343.16,0,0,0
1274000,14449.1,168334.9,384756,450560,99.8000,98.3000,93.3000,69.3000,28.8500,0.0000,109381.84,341.69,0,0,0
1276000,14478.8,167293.6,530648,450573,99.9000,98.8500,94.5000,69.6000,27.6000,0.0500,109568.48,342.94,0,0,0
1278000,14508.3,166259.6,386708,450591,99.9500,98.5500,93.7500,68.8000,27.4000,0.0000,109682.83,341.28,0,0,0
